request_id,o_lat,o_lon,d_lat,d_lon,departure_time,cancel_time,passengers
27,39.74568940909948,-104.9879677607692,39.748605851605326,-104.99051281304342,960,1260,4
28,39.74890806810373,-104.98050600361117,39.76040398548171,-104.97608201134342,1020,1320,1
29,39.76034348486174,-104.976285531348,39.757755550471884,-104.98662104427164,1020,1320,1
30,39.75890718537383,-104.97446381040822,39.743710241794076,-104.99177186013964,1020,1320,2
31,39.742406462274964,-104.98356034758778,39.76160147789616,-104.98206434474301,1080,1380,3
32,39.74659457146283,-104.99055859281653,39.75878025030553,-104.98191494601204,1140,1440,1
33,39.75277477678657,-104.97848447430599,39.751933058301574,-104.97751614671483,1140,1440,2
34,39.744739394494594,-104.97609763530802,39.751516777839626,-104.99152752578043,1260,1560,1
35,39.74134829854382,-104.98799595018976,39.76264234909007,-104.9808234230889,1320,1620,4
36,39.749581676126645,-104.994102111598,39.748872806755294,-104.97578554127077,1320,1620,3
37,39.75726232949005,-104.98442220569815,39.750036301280154,-104.9884201047908,1380,1680,1
38,39.75102062069668,-104.97706960788014,39.747756441492356,-104.9953850416188,1440,1740,4
39,39.75242705595861,-104.98005377337091,39.76045142338877,-104.9813704076865,1500,1800,3
40,39.742506661764146,-104.98127480154093,39.74574128869422,-104.9795853526721,1500,1800,4
41,39.74278139678668,-104.98369413923339,39.746062767653605,-104.98490851896364,1560,1860,4
42,39.75129467628507,-104.97558497338552,39.76111977557106,-104.97395805758276,1560,1860,4
43,39.743315558118226,-104.98627091179986,39.75341536246388,-104.97477224583777,1680,1980,1
44,39.757708281695926,-104.97968127748535,39.74264142881576,-104.98641053617649,1680,1980,4
45,39.76377354619113,-104.98026161620301,39.7419462754127,-104.98176282685631,1740,2040,3
46,39.7508064705269,-104.98501094166836,39.74119289700198,-104.98732409168262,1800,2100,4
47,39.74032123044269,-104.97504129114122,39.7475362929483,-104.99419530837635,1800,2100,3
48,39.76138150606109,-104.9820010144715,39.7589067930443,-104.97551380807992,1800,2100,3
49,39.746116622298814,-104.98731939695415,39.76279093883415,-104.97532742716076,1860,2160,3
50,39.754526039923896,-104.99393138720686,39.749590026326814,-104.97625351581327,1920,2220,4
51,39.748839696273066,-104.99784710467031,39.75372831639301,-104.99351584573,1920,2220,3
52,39.74669545808158,-104.98213791059128,39.74346155951803,-104.98555501514133,2040,2340,2
53,39.75520927275353,-104.98301813862558,39.75120395645219,-104.98969175576946,2040,2340,4
54,39.74921580416651,-104.99006310156769,39.75989138781457,-104.97750550188574,2040,2340,4
55,39.75206192996559,-104.99346904940144,39.75584797931566,-104.99189425035496,2100,2400,4
56,39.75458774371829,-104.97610886954227,39.75595563311361,-104.98568127819756,2160,2460,3
57,39.75876764247283,-104.98583179839784,39.746082809337324,-104.97614684194654,2160,2460,4
58,39.74574487346293,-104.99013787326314,39.765177738694774,-104.976880674616,2160,2460,4
59,39.76231923366606,-104.9791745656409,39.74071238720932,-104.97533729217709,2160,2460,4
60,39.754539419063924,-104.97879364062807,39.75520314279101,-104.98458275652507,2220,2520,1
61,39.753490993829544,-104.9940012247002,39.75364016994575,-104.99319742233205,2220,2520,2
62,39.74525318651752,-104.98644091894819,39.76611207187769,-104.97440445905312,2220,2520,1
63,39.75368956138711,-104.98068061280888,39.74183988047018,-104.98726400312913,2280,2580,1
64,39.74943508347558,-104.9835758145532,39.74936218294618,-104.98703961439918,2280,2580,2
65,39.74289493872132,-104.97539269255886,39.74332417485525,-104.97536739154008,2280,2580,4
66,39.76215331204532,-104.9813912187873,39.76131987498544,-104.9793500179105,2400,2700,3
67,39.7601717602166,-104.97353730600004,39.751830518369694,-104.97422466193659,2400,2700,4
68,39.74434039395951,-104.97608680519026,39.75179171785452,-104.99315967490072,2460,2760,3
69,39.75610354309623,-104.97476109172358,39.744499176835625,-104.9817558143263,2460,2760,2
70,39.74669592226479,-104.99516237983664,39.752598866467984,-104.99040260573746,2460,2760,4
71,39.74773298610968,-104.9929379674344,39.76486823086912,-104.97799752884808,2520,2820,1
72,39.76549061156806,-104.97706503556648,39.749449560639064,-104.99197313163928,2520,2820,1
73,39.74738310567486,-104.97341216149997,39.75879719015315,-104.97845697942459,2520,2820,2
74,39.74792217899586,-104.99408735226056,39.75021527081983,-104.97615199126369,2520,2820,3
75,39.75503142173175,-104.98401103741331,39.7613759601109,-104.980470398176,2580,2880,2
76,39.75746891058344,-104.97967477017085,39.749670442254896,-104.98042224906307,2640,2940,3
77,39.74429156852671,-104.97612497711229,39.754747353933936,-104.9868092072063,2640,2940,2
78,39.74058970772389,-104.98654830252586,39.75281823853969,-104.98860682050469,2640,2940,3
79,39.74535228622587,-104.98816880418585,39.74729545263072,-104.97956770766308,2640,2940,2
80,39.75064238209024,-104.99393104022715,39.748627888481366,-104.97985875495277,2640,2940,4
81,39.74376006534109,-104.97807521010066,39.75186035234527,-104.9877167765623,2640,2940,3
82,39.75312002107826,-104.99233583960087,39.75356475693015,-104.9907449764642,2700,3000,2
83,39.75126734089781,-104.97810330709072,39.748332409980925,-104.97681822783049,2760,3060,4
84,39.755118572462244,-104.9795611829838,39.74683252326425,-104.98228689204076,2820,3120,3
85,39.74536964806696,-104.97514259270969,39.74382900046253,-104.97997040002257,2820,3120,4
86,39.75230543951899,-104.99584833950784,39.7456089685352,-104.98445531045591,2880,3180,3
87,39.76548526499858,-104.97883753893656,39.75584234828267,-104.9860655691574,2880,3180,2
88,39.75123924382035,-104.97467242514084,39.740567433547575,-104.98451681755358,2940,3240,4
89,39.74506000412814,-104.99303443363249,39.74113750114081,-104.98324041958445,3000,3300,1
90,39.742939629531,-104.97602202926849,39.7612776654241,-104.97433443968605,3000,3300,2
91,39.7515222721436,-104.9834121892862,39.75228058843407,-104.98538493422676,3000,3300,4
92,39.754454091110375,-104.9876944659703,39.76547047923371,-104.97704537318218,3060,3360,3
93,39.75118297345377,-104.98160123253835,39.75870039050866,-104.9838267660072,3060,3360,1
94,39.75239151908736,-104.99428592177121,39.76232717837539,-104.97466748158277,3120,3420,3
95,39.752503535355785,-104.996264063162,39.757944309921044,-104.98716903836187,3120,3420,4
96,39.756878912910146,-104.98258318042015,39.743453241231286,-104.98345632896887,3180,3480,3
97,39.75141209772254,-104.99600103375148,39.742542418647155,-104.9792041036812,3180,3480,4
98,39.744038159886216,-104.97427193114929,39.743348035757926,-104.9879842064944,3240,3540,3
99,39.747318949627434,-104.97706082869102,39.74084649817286,-104.98079010383745,3300,3600,3
100,39.74550730938135,-104.97958918662073,39.75181391561678,-104.9751123241681,3360,3660,2
101,39.752813451305855,-104.97863333393353,39.74660945967543,-104.98713406054621,3420,3720,3
102,39.74554506026524,-104.99148302071829,39.74433575509592,-104.98163160267076,3480,3780,3
103,39.74779272439714,-104.97984115030992,39.748319233497156,-104.97874439453808,3480,3780,4
104,39.754745326088546,-104.97918660471159,39.74676827407849,-104.98554187199028,3480,3780,1
105,39.74939531531609,-104.98413792084696,39.762184338895366,-104.98308310945092,3600,3900,1
106,39.74456524436898,-104.97760400017857,39.74746329722954,-104.978368199307,3600,3900,2
107,39.75683523545982,-104.97576339923289,39.75248489716408,-104.9824534194293,3600,3900,3
108,39.749380060297774,-104.99720821775914,39.75790084193892,-104.97665246062249,3660,3960,1
109,39.76584429955782,-104.9758448748062,39.75670328995924,-104.99028014273905,3660,3960,4
110,39.759174176617314,-104.98277944546423,39.75016897414377,-104.9994838971917,3660,3960,4
111,39.75345236153976,-104.9877716451044,39.760681161014695,-104.98559976053588,3780,4080,3
112,39.755783389623396,-104.98285664206128,39.75697111591753,-104.98758213889393,3780,4080,4
113,39.74990353353702,-104.97690803271584,39.74197822448078,-104.98795960867614,3780,4080,2
114,39.740686238110406,-104.97483715273836,39.759199945537404,-104.97462849140636,3780,4080,1
115,39.741168354093965,-104.98354321598651,39.75007406738288,-104.97667056993085,3780,4080,4
116,39.7544247548068,-104.98245905660264,39.74087267488843,-104.9793765990877,3900,4200,3
117,39.75185598919175,-104.98382392380634,39.74728051400268,-104.9800833315315,3900,4200,4
118,39.75840228375692,-104.9884749396573,39.74624999494362,-104.98708603984413,4020,4320,1
119,39.75027581733249,-104.99828013052465,39.76691929656428,-104.97416256900502,4020,4320,1
120,39.74062290929213,-104.98351563148078,39.752662060355185,-104.97346613499994,4020,4320,1
121,39.74685709854862,-104.97920030837965,39.745199210362344,-104.975117582229,4020,4320,3
122,39.749219152762606,-104.99678842464641,39.74887930504167,-104.99351208114989,4020,4320,4
123,39.75229297819221,-104.97433786959364,39.7608297173556,-104.97488680196794,4200,4500,1
124,39.744612820755016,-104.98401792223223,39.748914228790774,-104.98059281464941,4200,4500,2
125,39.749125724580395,-104.97486099425358,39.75566028065219,-104.97907512756065,4200,4500,3
126,39.74684356869542,-104.98356516399046,39.7640747691711,-104.97665191807178,4200,4500,4
127,39.741884095040724,-104.97672852122312,39.754018304709504,-104.98359735986078,4260,4560,3
128,39.742978633743775,-104.97729717561843,39.753349686002394,-104.97430919898669,4380,4680,1
129,39.764809804856014,-104.978824276923,39.765875056311614,-104.9743648934323,4440,4740,3
130,39.761855172796814,-104.97930212738295,39.74565705032824,-104.99359225509336,4440,4740,2
131,39.744069644911775,-104.99195113028088,39.741688481919226,-104.98631832248195,4500,4800,1
132,39.766056392725396,-104.97823881251301,39.74600773680243,-104.99411149887676,4620,4920,1
133,39.74952937026558,-104.99891974912808,39.74513949168038,-104.99217273177187,4680,4980,3
134,39.746136440338226,-104.99103536867919,39.75889573361192,-104.98354281831672,4740,5040,1
135,39.75209341875843,-104.97555186230936,39.756464320084795,-104.9753557634233,4800,5100,3
136,39.74472836902155,-104.97455694116142,39.75285163281573,-104.97613564200172,4800,5100,2
137,39.740546362956785,-104.97781592508059,39.75728287964562,-104.97804374442805,4800,5100,4
138,39.759343215531366,-104.98747477717558,39.74053023027723,-104.98617210324974,4860,5160,1
139,39.76269861256973,-104.97772194000812,39.746862708695076,-104.97485820289893,4860,5160,2
140,39.7568021688104,-104.97905901467651,39.7433006812031,-104.9797878590339,4860,5160,4
141,39.74731992874891,-104.98209119082628,39.75263347418775,-104.9828308087008,4860,5160,2
142,39.76279320183792,-104.98129903308428,39.744631570125044,-104.9930048954971,4860,5160,1
143,39.74481590493337,-104.97658132557436,39.756735260648014,-104.98670027810455,4920,5220,2
144,39.74005691871408,-104.97725733808642,39.75017639381527,-104.9784419086996,4920,5220,4
145,39.75075608830245,-104.98337604481428,39.74452238579788,-104.98994398182836,4920,5220,2
146,39.75895978343567,-104.97467676840435,39.75664229071971,-104.9898821752638,4980,5280,4
147,39.76314690783913,-104.97420548133087,39.749677323702095,-104.988973511539,5040,5340,3
148,39.752489975262655,-104.98972556445341,39.767929332208475,-104.97427026437,5100,5400,4
149,39.743039231073254,-104.97491755193819,39.742879756532886,-104.97656443881672,5100,5400,1
150,39.76556755181328,-104.97432214080321,39.750946974049114,-104.98606726186209,5100,5400,1
151,39.75397133185388,-104.99251582001902,39.75521160310815,-104.97341550747528,5100,5400,3
152,39.76281702146421,-104.97391362918549,39.75241259149797,-104.98638752171999,5160,5460,1
153,39.75261995360496,-104.98693344490118,39.74315419923366,-104.97990236885022,5160,5460,2
154,39.76265638809299,-104.97871095141608,39.747818609145945,-104.97908373240976,5220,5520,4
155,39.75538014656636,-104.97433752856415,39.76765102969141,-104.97694785562922,5220,5520,4
156,39.75581959957183,-104.97782177186406,39.75343272698553,-104.994302905273,5220,5520,3
157,39.75959927348639,-104.97358931393845,39.74766141086671,-104.97700132402781,5280,5580,4
158,39.762827752013415,-104.97828743119041,39.75346040366942,-104.99469358381836,5280,5580,3
159,39.75063424280653,-104.99322107805456,39.74182723449128,-104.9755318977678,5340,5640,2
160,39.74472035587764,-104.99214217694613,39.75186332986448,-104.99397204368248,5400,5700,3
161,39.76808816961335,-104.97624351751585,39.74992629854615,-104.98349999179916,5400,5700,2
162,39.75252058816738,-104.994851390328,39.75542924557895,-104.9776021914864,5400,5700,1
163,39.74767290499886,-104.99652060719471,39.75332256639609,-104.99017005332972,5400,5700,4
164,39.74651045524964,-104.98679498594272,39.765319797253255,-104.98000418834013,5460,5760,1
165,39.76486531229378,-104.97551499683064,39.74602830568346,-104.97683084183753,5460,5760,4
166,39.75457244027142,-104.98645656920284,39.75794227828016,-104.98489436921776,5520,5820,2
167,39.74623515703251,-104.99189939456384,39.747504785861686,-104.98278171559113,5520,5820,3
168,39.746781721970905,-104.99121607193659,39.74023202938511,-104.98091227113113,5520,5820,2
169,39.755255284406935,-104.98406300555769,39.751447776596024,-104.98368284204102,5520,5820,2
170,39.745517774423945,-104.98396228556986,39.74816187258227,-104.996346671458,5520,5820,4
171,39.763646786667046,-104.97352707955109,39.75769118566245,-104.98340171258008,5580,5880,3
172,39.76004573379002,-104.98436802430813,39.75072040398102,-104.99847196239651,5640,5940,1
173,39.746500984735775,-104.9855384143662,39.74907651211641,-104.99272491667557,5640,5940,3
174,39.74778463602559,-104.97490997421144,39.741971536642254,-104.97888408631613,5760,6060,2
175,39.74380140248036,-104.97740360798784,39.759699963157615,-104.98147484778364,5760,6060,4
176,39.747872289325976,-104.97462694417617,39.74762816046498,-104.99754255716483,5880,6180,1
177,39.75023127153673,-104.97875302587369,39.753057778887175,-104.99568923940686,5940,6240,3
178,39.76069586344336,-104.9784779913878,39.75562682694693,-104.98302695454309,6000,6300,3
179,39.751151584584996,-104.99060521547985,39.75049685706776,-104.99650608652522,6060,6360,1
180,39.74354148020667,-104.98364347621832,39.74783740825721,-104.99467625837858,6060,6360,2
181,39.74913443114072,-104.98369632322596,39.75596862388705,-104.98606263840895,6060,6360,3
182,39.76721816588881,-104.97659073816835,39.75246208203262,-104.97777516344944,6120,6420,2
183,39.74812599583185,-104.97364763818459,39.755013900832246,-104.97590891601395,6180,6480,3
184,39.75299508658356,-104.97776033502196,39.746737112620295,-104.9905866912898,6240,6540,4
185,39.75129978477608,-104.98199304146677,39.755148977448705,-104.97517225154236,6300,6600,3
186,39.74923627002122,-104.98116985259409,39.7498649175834,-104.98388949686974,6360,6660,2
187,39.74638841731597,-104.98091402814678,39.75969139370007,-104.9737651161284,6480,6780,3
188,39.74896475808979,-104.99590863783364,39.741452918095106,-104.98795166047682,6540,6840,3
189,39.75863028833966,-104.98633905119999,39.75275409963838,-104.97977724004276,6540,6840,2
190,39.74891450750926,-104.98515309316244,39.75918957405239,-104.98121374939558,6600,6900,3
191,39.751944120470014,-104.99061664914042,39.743530585999,-104.98540527560871,6600,6900,2
192,39.74895828408595,-104.99066004239785,39.76130905135286,-104.98467768365542,6660,6960,3
193,39.75967265857469,-104.985382411894,39.75238186309243,-104.99494316708505,6720,7020,3
194,39.75547470351896,-104.97626292217842,39.76451549495564,-104.97467844567427,6840,7140,2
195,39.746012425471186,-104.99113646508265,39.758284388634884,-104.98027419019353,6840,7140,3
196,39.74317180750383,-104.97856632116975,39.747065701043056,-104.9823378309202,6840,7140,2
197,39.75705661438197,-104.9885898820414,39.752806154018685,-104.99398888414669,6840,7140,1
198,39.75451344877239,-104.9898534007043,39.74821558940352,-104.98699052857648,6840,7140,3
199,39.74146887208287,-104.97846909639871,39.748363503366974,-104.99172049880077,6960,7260,1
200,39.75900117351319,-104.97974700862663,39.74623891542251,-104.98085390097191,7020,7320,2
201,39.75101361292614,-104.99784924084088,39.75097869112248,-104.99795149819859,7020,7320,3
202,39.76731146836981,-104.9756616940705,39.76440769287603,-104.97903253708084,7080,7380,3
203,39.75303165785586,-104.97537218031609,39.74691238017062,-104.98215782726444,7080,7380,3
204,39.75453857946487,-104.98597907642258,39.753041144512885,-104.97880516912056,7140,7440,3
205,39.75159086317006,-104.98748389355042,39.749802061667054,-104.9857774092563,7140,7440,1
206,39.74356753111863,-104.9842748699481,39.74788905255664,-104.99229749319721,7260,7560,1
207,39.750280289411386,-104.98010371891942,39.74774946516434,-104.98801500031924,7320,7620,3
208,39.75114175302063,-104.99013603490015,39.75363248072276,-104.99308890062456,7320,7620,4
209,39.754557964469754,-104.9842708360288,39.75738541179345,-104.98628983646904,7380,7680,3
210,39.744128188398854,-104.99112454158589,39.74572315203305,-104.99313663821232,7440,7740,3
211,39.75027247679348,-104.9802576830066,39.74350822774708,-104.97624386515278,7440,7740,3
212,39.7401042450728,-104.98584707793465,39.744031094834796,-104.98202593610534,7440,7740,3
213,39.74879882430208,-104.99039320804344,39.74283669641965,-104.98473785974548,7500,7800,2
214,39.760078618395134,-104.97611777770348,39.759776611075814,-104.98334761780781,7500,7800,1
215,39.753910618869675,-104.99007269036257,39.743102122407024,-104.98029082696348,7500,7800,2
216,39.745922228414685,-104.97467724323756,39.74989226313113,-104.97397840764364,7560,7860,4
217,39.746981436658245,-104.97435304517786,39.75582270752691,-104.97582001341982,7560,7860,1
218,39.75235806706043,-104.99454113029527,39.74759746644121,-104.98673031796714,7560,7860,3
219,39.74508396116974,-104.98035744297444,39.75435741649893,-104.9747124355917,7560,7860,4
220,39.75077819498452,-104.9963111780392,39.751713681146256,-104.98822501471851,7560,7860,1
221,39.75098798848674,-104.99795047834677,39.75954500532936,-104.9757936364946,7560,7860,3
222,39.75985477006822,-104.98689361616552,39.76356213115945,-104.980120785814,7620,7920,3
223,39.7484064757073,-104.98472769969656,39.7664770323755,-104.97406900789612,7620,7920,1
224,39.743950280271896,-104.98425471069172,39.75649092440744,-104.9889363505107,7620,7920,4
225,39.7628646565217,-104.97702556629845,39.74546424290008,-104.9824153057532,7620,7920,3
226,39.75039026992383,-104.98858903200257,39.75784762845829,-104.9834938969937,7740,8040,4
227,39.762575119820674,-104.98225267994655,39.74391690733594,-104.98437866552204,7800,8100,2
228,39.76334469195145,-104.98141343509293,39.75540057600029,-104.98809362918658,7860,8160,2
229,39.76663919735422,-104.9774747275163,39.74879153900432,-104.97754422444031,7860,8160,4
230,39.76048156902765,-104.97968276265509,39.76717954239542,-104.976310598231,7920,8220,3
231,39.75224112911778,-104.9930228644016,39.74015879370035,-104.97433743150816,7920,8220,3
232,39.75077099926949,-104.99806177057172,39.75005428853714,-104.97368719529258,7920,8220,1
233,39.74264927333415,-104.97351695256712,39.741402276420715,-104.97449601812264,7920,8220,1
234,39.74155259089565,-104.98367598491613,39.74242259766739,-104.98385382874491,8040,8340,4
235,39.758119470311044,-104.98534519808027,39.747900149729816,-104.98723294402764,8040,8340,3
236,39.74577539817613,-104.97953786281107,39.753662505277255,-104.98406296437416,8040,8340,4
237,39.752313959069795,-104.98526096942274,39.7409706736825,-104.98703136667294,8100,8400,3
238,39.74428686962721,-104.9818010044918,39.75365183433377,-104.9945522759017,8100,8400,3
239,39.75675767032693,-104.98681812262748,39.745055364710325,-104.98854040283773,8100,8400,4
240,39.7536412914243,-104.97940634714772,39.75583975965299,-104.97579626565658,8160,8460,3
241,39.750720711591995,-104.9937802738254,39.74940715977954,-104.99157314956885,8220,8520,2
242,39.76156386432617,-104.97546232829625,39.74908397366977,-104.98219269525087,8220,8520,4
243,39.74928247700371,-104.99437553581976,39.74827995087968,-104.997153917894,8220,8520,2
244,39.74664045933415,-104.9902145469154,39.7475571251421,-104.97421321719929,8280,8580,4
245,39.76222785541265,-104.98277208068994,39.74415809220806,-104.98388195483656,8340,8640,4
246,39.74991729843773,-104.98779887386908,39.7450197519342,-104.98691490773349,8400,8700,3
247,39.764992051616844,-104.98020427264538,39.756365926467005,-104.98948597895901,8400,8700,4
248,39.74521862726626,-104.9919672060796,39.75630870694553,-104.97903668337555,8460,8760,4
249,39.76757537457736,-104.97627801860048,39.76022540030664,-104.98095775382559,8520,8820,2
250,39.74632667639533,-104.98869611079832,39.756254382782785,-104.9828923971168,8520,8820,3
251,39.74152483078415,-104.9882390176916,39.75648553780577,-104.98727454281729,8580,8880,4
252,39.76405214795663,-104.97705909564868,39.74512905809237,-104.97419577119946,8640,8940,1
253,39.758886372591206,-104.98010960945824,39.75800682666674,-104.97702360409164,8640,8940,1
254,39.759007598826756,-104.97726359079377,39.745180305759256,-104.99407105537092,8640,8940,4
255,39.758625213498895,-104.97445106211426,39.757194673504465,-104.984987418526,8640,8940,3
256,39.76089245403533,-104.97491271645384,39.74789695091593,-104.99201229215576,8700,9000,2
257,39.74746919340303,-104.99219046639736,39.75830422009255,-104.98781854817287,8700,9000,1
258,39.742822137905215,-104.99067736061485,39.74215234410576,-104.98519573872936,8760,9060,2
259,39.764185494208604,-104.97873976717884,39.751125116261726,-104.97920162040056,8760,9060,1
260,39.753994469376394,-104.97771612581437,39.74990326273552,-104.98304320559116,8820,9120,4
261,39.76497611554456,-104.9754262511302,39.7515598593506,-104.99061508259264,8820,9120,3
262,39.75110329228396,-104.98133658021764,39.74838178186781,-104.99376352263369,8820,9120,2
263,39.742254246295865,-104.98597189092304,39.74472727100025,-104.97539909533668,8820,9120,2
264,39.759217428027,-104.97342349339287,39.751134121154216,-104.99432546869505,8880,9180,4
265,39.7544153998882,-104.98080866087878,39.75143159886001,-104.981737964042,8880,9180,2
266,39.74871995481147,-104.98194834472383,39.75118277899764,-104.98377756492552,8880,9180,2
267,39.749688253502704,-104.9932920793333,39.747927207306105,-104.97685182098215,8940,9240,3
268,39.754093348379925,-104.99027136280212,39.752016086104774,-104.98925264048916,8940,9240,1
269,39.760318846720146,-104.9851145675416,39.75733988070201,-104.97884680880784,8940,9240,2
270,39.74385692084443,-104.97805363297468,39.74394090676454,-104.97917075503484,9000,9300,1
271,39.75417698590184,-104.99330255836095,39.749135365366286,-104.98503041565904,9060,9360,2
272,39.75509931244965,-104.97539644329711,39.753288917540786,-104.97721403203111,9060,9360,1
273,39.76246562213318,-104.97727723998631,39.7493661832131,-104.98346308536465,9060,9360,4
274,39.74693971257793,-104.98828980507452,39.74812270899061,-104.99142978272957,9120,9420,2
275,39.756661431073,-104.97648245876437,39.750660631865344,-104.976420192053,9240,9540,4
276,39.745423379960606,-104.97642708570257,39.751164065094606,-104.98404209008608,9300,9600,2
277,39.76318661706284,-104.97364330370372,39.75325730462525,-104.97683473128299,9300,9600,4
278,39.752736601008145,-104.980850928992,39.7655086358473,-104.97850683751707,9420,9720,4
279,39.753375355322326,-104.97803570229188,39.75569562915607,-104.97383256937236,9480,9780,4
280,39.74609155838653,-104.99093093714252,39.74953115712531,-104.98182642945831,9480,9780,1
281,39.75780544616761,-104.97491304016131,39.7509929871017,-104.98863222581647,9540,9840,3
282,39.75929456291121,-104.9838161828173,39.76221039665028,-104.98371461748398,9540,9840,1
283,39.762347487127826,-104.9801667659861,39.74938275366729,-104.98931205877912,9600,9900,3
284,39.74097615644581,-104.9869104780172,39.754294767549204,-104.9855137046504,9600,9900,4
285,39.74312172853345,-104.98492526937349,39.75561635587694,-104.98882457218089,9600,9900,2
286,39.74169425047505,-104.97867397460371,39.745600250080955,-104.97779647101437,9600,9900,3
287,39.761374772901895,-104.9832267355703,39.765605671192844,-104.97386950192468,9660,9960,1
288,39.762535486685294,-104.97885548840456,39.74616635790267,-104.98022760167812,9660,9960,3
289,39.74850789306385,-104.97777224009306,39.74132907972563,-104.98105421698996,9660,9960,3
290,39.762323455342326,-104.97633037527132,39.7489279886449,-104.9861358536013,9660,9960,3
291,39.76061327424149,-104.97573088839823,39.75605764228712,-104.97728158442848,9660,9960,4
292,39.74404695392948,-104.9846268364926,39.74589791705512,-104.97928381835196,9660,9960,3
293,39.74896494600021,-104.97787512016195,39.74901603073997,-104.98671673147207,9660,9960,3
294,39.757045361790645,-104.97727145839713,39.749234270544704,-104.98041548711323,9720,10020,3
295,39.755742785346975,-104.98182211355179,39.74802233679296,-104.97528847475412,9720,10020,1
296,39.748512504207326,-104.97387854875498,39.75076622329939,-104.99270352739988,9720,10020,1
297,39.7576946170664,-104.9892635445325,39.74696594152377,-104.98013976172373,9780,10080,2
298,39.74472943252386,-104.98315214381432,39.74245639011581,-104.98281126436702,9840,10140,3
299,39.75416595065586,-104.9875948647528,39.76329190763664,-104.97380672617193,9840,10140,3
300,39.74954016877563,-104.97495760871142,39.760445666150396,-104.98214758349305,9840,10140,1
301,39.750865837974466,-104.988821164461,39.74967457888067,-104.9942231512409,9840,10140,2
302,39.74275957810275,-104.98721771618185,39.75910433957159,-104.98476673184256,9900,10200,3
303,39.744090533147705,-104.97705471076237,39.74443065894518,-104.9874607459771,9960,10260,2
304,39.74666260809948,-104.98108075161065,39.75512255527468,-104.98628679229016,9960,10260,2
305,39.747222615285935,-104.97577005740992,39.747708781872866,-104.98724301854143,9960,10260,3
306,39.748786026459186,-104.99821388164408,39.74792877498214,-104.9961644594997,9960,10260,1
307,39.75436661459033,-104.97497390135456,39.75181117506608,-104.97619531574695,10020,10320,1
308,39.76588773603217,-104.97771046109057,39.74240837026996,-104.97922976523368,10020,10320,2
309,39.75448910442516,-104.99050133451763,39.76194688503645,-104.97452335758499,10080,10380,3
310,39.755848318072,-104.98971779355206,39.748045904496934,-104.97443288766527,10080,10380,4
311,39.745599173959434,-104.98385492565636,39.759886021011035,-104.97736390887405,10140,10440,4
312,39.752031707600615,-104.97686006408335,39.74613323599992,-104.97791287756675,10140,10440,2
313,39.746211634019645,-104.98297842305976,39.741517809475155,-104.97625481617877,10140,10440,4
314,39.75331221004037,-104.982625015247,39.74799283002237,-104.99660580703508,10200,10500,3
315,39.74907289874139,-104.97721803486787,39.74951382061154,-104.99631865415655,10200,10500,1
316,39.7402711218336,-104.98357613185922,39.743324870380924,-104.98118493022257,10200,10500,3
317,39.746088625175894,-104.9859336355993,39.74670822314061,-104.98304417609178,10200,10500,4
