,request_id,o_lat,o_lon,d_lat,d_lon,departure_time,passengers,fleet_id
72,72,39.74247565,-104.9776696,39.76601024,-104.9793705,1970-01-01 00:42:00,1,tnc_2
73,73,39.75754557,-104.9797648,39.74713694,-104.99484059999999,1970-01-01 00:42:00,2,tnc_1
74,74,39.76502377,-104.978407,39.75286927,-104.9947475,1970-01-01 00:42:00,3,tnc_2
75,75,39.75890931,-104.98604590000001,39.76396178,-104.97638,1970-01-01 00:43:00,2,tnc_1
76,76,39.749686700000005,-104.98223590000002,39.74095786,-104.97569299999999,1970-01-01 00:44:00,3,tnc_2
77,77,39.74668135,-104.99489059999999,39.76403728,-104.9774435,1970-01-01 00:44:00,2,tnc_1
78,78,39.75253463,-104.98031540000001,39.74118147,-104.98531329999999,1970-01-01 00:44:00,3,tnc_1
79,79,39.754544,-104.98598940000001,39.75617611,-104.98634609999999,1970-01-01 00:44:00,2,tnc_1
80,80,39.74289215,-104.980303,39.74293124,-104.9776195,1970-01-01 00:44:00,4,tnc_2
81,81,39.76084874,-104.97779399999999,39.74660601,-104.99382709999999,1970-01-01 00:44:00,3,tnc_2
82,82,39.74231891,-104.9884034,39.74034568,-104.9864767,1970-01-01 00:45:00,2,tnc_1
83,83,39.76483376,-104.9789638,39.75218765,-104.991607,1970-01-01 00:46:00,4,tnc_2
84,84,39.74850705,-104.98825990000002,39.76601024,-104.9793705,1970-01-01 00:47:00,3,tnc_2
85,85,39.75997671,-104.97521029999999,39.75837835,-104.98503240000001,1970-01-01 00:47:00,4,tnc_1
86,86,39.74592434,-104.9906868,39.74255114,-104.97873290000001,1970-01-01 00:48:00,3,tnc_1
87,87,39.74900188,-104.9855263,39.74823822,-104.99418390000001,1970-01-01 00:48:00,2,tnc_1
88,88,39.76183248,-104.9851889,39.74524819,-104.97468570000001,1970-01-01 00:49:00,4,tnc_1
89,89,39.7414077,-104.9885034,39.7453237,-104.97574909999999,1970-01-01 00:50:00,1,tnc_2
90,90,39.75336742,-104.98558270000001,39.76346726,-104.979114,1970-01-01 00:50:00,2,tnc_1
91,91,39.75712908,-104.977131,39.75318022,-104.9797085,1970-01-01 00:50:00,4,tnc_2
92,92,39.74755973,-104.9846129,39.75606145,-104.9879664,1970-01-01 00:51:00,3,tnc_2
93,93,39.76403728,-104.9774435,39.75047665,-104.99661770000002,1970-01-01 00:51:00,1,tnc_2
94,94,39.75443228,-104.98117859999998,39.75381978,-104.99196380000001,1970-01-01 00:52:00,3,tnc_1
95,95,39.75173526,-104.98522609999999,39.75534595,-104.9746475,1970-01-01 00:52:00,4,tnc_1
96,96,39.74672688,-104.97934579999999,39.74698624,-104.99271370000001,1970-01-01 00:53:00,3,tnc_2
97,97,39.76069774,-104.9756669,39.75731909,-104.9765742,1970-01-01 00:53:00,4,tnc_1
98,98,39.76012502,-104.9837687,39.76122609,-104.9831118,1970-01-01 00:54:00,3,tnc_2
99,99,39.7477135,-104.9803092,39.75226624,-104.9862395,1970-01-01 00:55:00,3,tnc_2
100,100,39.75299018,-104.9802653,39.75739186,-104.9840689,1970-01-01 00:56:00,2,tnc_1
101,101,39.74634678,-104.98045929999999,39.74972294,-104.98598290000001,1970-01-01 00:57:00,3,tnc_1
102,102,39.74896562,-104.98177920000002,39.74687148,-104.99433390000002,1970-01-01 00:58:00,3,tnc_2
103,103,39.76498724,-104.97465940000001,39.75299018,-104.9802653,1970-01-01 00:58:00,4,tnc_1
104,104,39.75598604,-104.9869029,39.75940670000001,-104.97688070000001,1970-01-01 00:58:00,1,tnc_2
105,105,39.74262662,-104.9797963,39.7528333,-104.9910003,1970-01-01 01:00:00,1,tnc_1
106,106,39.75063694,-104.97945209999999,39.74990626,-104.9982879,1970-01-01 01:00:00,2,tnc_1
107,107,39.75936483,-104.9859959,39.75032599,-104.99449070000001,1970-01-01 01:00:00,3,tnc_1
108,108,39.75724358,-104.9755107,39.76377178,-104.9769368,1970-01-01 01:01:00,1,tnc_1
109,109,39.75211815,-104.9776817,39.76191073,-104.979821,1970-01-01 01:01:00,4,tnc_1
110,110,39.75021771,-104.9832493,39.74270209,-104.98085970000001,1970-01-01 01:01:00,4,tnc_1
111,111,39.74361327,-104.98075959999998,39.74236108,-104.9792896,1970-01-01 01:03:00,3,tnc_1
112,112,39.75290867,-104.9920638,39.75037142,-104.97894540000001,1970-01-01 01:03:00,4,tnc_1
113,113,39.75496029,-104.9886232,39.7555305,-104.9869529,1970-01-01 01:03:00,2,tnc_1
114,114,39.74752605,-104.97443529999998,39.75287261,-104.98831650000001,1970-01-01 01:03:00,1,tnc_1
115,115,39.74015558,-104.9870334,39.74433702,-104.97478590000001,1970-01-01 01:03:00,4,tnc_1
116,116,39.74740885,-104.98248600000001,39.75879466,-104.9876663,1970-01-01 01:05:00,3,tnc_2
117,117,39.747254999999996,-104.98678980000001,39.75002765,-104.983806,1970-01-01 01:05:00,4,tnc_2
118,118,39.76631475,-104.9771932,39.75100754,-104.99763119999999,1970-01-01 01:07:00,1,tnc_1
119,119,39.75777195,-104.9829554,39.75974493,-104.98488229999998,1970-01-01 01:07:00,1,tnc_2
120,120,39.76153069,-104.98093459999998,39.74285574,-104.9765561,1970-01-01 01:07:00,1,tnc_1
121,121,39.74031221,-104.97629979999999,39.75955488,-104.98543909999998,1970-01-01 01:07:00,3,tnc_2
122,122,39.75822748,-104.98290530000001,39.7431154,-104.98992340000002,1970-01-01 01:07:00,4,tnc_1
123,123,39.76213712,-104.9830117,39.75048596,-104.97732520000001,1970-01-01 01:10:00,1,tnc_1
124,124,39.74508853,-104.9918503,39.74778897,-104.9813726,1970-01-01 01:10:00,2,tnc_2
125,125,39.75849566,-104.97698079999999,39.75534043,-104.9875097,1970-01-01 01:10:00,3,tnc_2
126,126,39.74707048,-104.9744854,39.75826659,-104.98022150000001,1970-01-01 01:10:00,4,tnc_2
127,127,39.7501717,-104.9987946,39.76673367,-104.97339550000001,1970-01-01 01:11:00,3,tnc_2
128,128,39.74053869,-104.97948980000001,39.75549697,-104.9767745,1970-01-01 01:13:00,1,tnc_2
129,129,39.74478699,-104.9875966,39.74490456,-104.979546,1970-01-01 01:14:00,3,tnc_2
130,130,39.74076199,-104.9891101,39.74846422,-104.9973743,1970-01-01 01:14:00,2,tnc_2
131,131,39.75181357,-104.97985870000001,39.74729109,-104.9905368,1970-01-01 01:15:00,1,tnc_1
132,132,39.74471158,-104.9865332,39.746724,-104.98577639999999,1970-01-01 01:17:00,1,tnc_1
133,133,39.75378932,-104.9753545,39.75017528,-104.99236370000001,1970-01-01 01:18:00,3,tnc_1
134,134,39.75412765,-104.9833557,39.75332817,-104.98826650000001,1970-01-01 01:19:00,1,tnc_2
135,135,39.75750646,-104.9824486,39.74798162,-104.9743853,1970-01-01 01:20:00,3,tnc_1
136,136,39.76012502,-104.9837687,39.75025685,-104.98056559999999,1970-01-01 01:20:00,2,tnc_1
137,137,39.74646135,-104.9788392,39.75413036,-104.9769247,1970-01-01 01:20:00,4,tnc_2
138,138,39.7440297,-104.98339299999999,39.75169269,-104.99434070000001,1970-01-01 01:21:00,1,tnc_1
139,139,39.76080969,-104.98047790000001,39.7602787,-104.97946440000001,1970-01-01 01:21:00,2,tnc_1
140,140,39.75750646,-104.9824486,39.74160349,-104.97508629999999,1970-01-01 01:21:00,4,tnc_2
141,141,39.75932857,-104.98224840000002,39.75412765,-104.9833557,1970-01-01 01:21:00,2,tnc_2
142,142,39.74259019,-104.97604950000002,39.74436745,-104.9913935,1970-01-01 01:21:00,1,tnc_1
143,143,39.74035122,-104.97361640000001,39.75462232,-104.9806219,1970-01-01 01:22:00,2,tnc_2
144,144,39.74851005,-104.9818292,39.75545793,-104.97945829999999,1970-01-01 01:22:00,4,tnc_2
145,145,39.75207908,-104.98036540000001,39.74288920000001,-104.98673329999998,1970-01-01 01:22:00,2,tnc_1
146,146,39.75515036,-104.98806640000001,39.7526432,-104.991557,1970-01-01 01:23:00,4,tnc_2
147,147,39.7438758,-104.9876966,39.76058054,-104.9837187,1970-01-01 01:24:00,3,tnc_2
148,148,39.744298,-104.9774693,39.75056145,-104.97838870000001,1970-01-01 01:25:00,4,tnc_1
149,149,39.75151159,-104.97560490000001,39.74463293,-104.9919003,1970-01-01 01:25:00,1,tnc_1
150,150,39.76832667,-104.9764361,39.76772016,-104.97435890000001,1970-01-01 01:25:00,1,tnc_2
151,151,39.74722151,-104.97661219999999,39.75993771,-104.97789409999999,1970-01-01 01:25:00,3,tnc_2
152,152,39.75267916,-104.9953043,39.74846772,-104.9909435,1970-01-01 01:26:00,1,tnc_2
153,153,39.75253463,-104.98031540000001,39.74475081,-104.9838497,1970-01-01 01:26:00,2,tnc_2
154,154,39.75435069,-104.9929773,39.74813265,-104.97651210000001,1970-01-01 01:27:00,4,tnc_1
155,155,39.74555019,-104.9789393,39.76369367,-104.9823048,1970-01-01 01:27:00,4,tnc_2
156,156,39.75868567,-104.976424,39.74991301,-104.9854262,1970-01-01 01:27:00,3,tnc_2
157,157,39.74539921,-104.9768125,39.74965033,-104.97848880000001,1970-01-01 01:28:00,4,tnc_1
158,158,39.74729701,-104.97767560000001,39.75473688,-104.97900159999999,1970-01-01 01:28:00,3,tnc_1
159,159,39.75898472,-104.9871095,39.75098052,-104.9745915,1970-01-01 01:29:00,2,tnc_2
160,160,39.74498003,-104.9806094,39.74179353,-104.97452959999998,1970-01-01 01:30:00,3,tnc_2
161,161,39.7421681,-104.98627659999998,39.75534043,-104.9875097,1970-01-01 01:30:00,2,tnc_1
162,162,39.76156975,-104.9782507,39.74433439,-104.9812162,1970-01-01 01:30:00,1,tnc_1
163,163,39.75089956,-104.9863896,39.7470616,-104.99377720000001,1970-01-01 01:30:00,4,tnc_1
164,164,39.74186331,-104.9884534,39.75963316,-104.9800713,1970-01-01 01:31:00,1,tnc_2
165,165,39.7602787,-104.97946440000001,39.75826372,-104.9866527,1970-01-01 01:31:00,4,tnc_1
166,166,39.76460727,-104.9757731,39.76293628,-104.97810049999998,1970-01-01 01:32:00,2,tnc_1
167,167,39.75708718,-104.986246,39.7463011,-104.996004,1970-01-01 01:32:00,3,tnc_2
168,168,39.75123712,-104.99439070000001,39.75390381,-104.97373429999999,1970-01-01 01:32:00,2,tnc_2
169,169,39.74467536,-104.98278629999999,39.757238,-104.98837309999999,1970-01-01 01:32:00,2,tnc_1
170,170,39.74664858,-104.98471299999999,39.74942119,-104.9817291,1970-01-01 01:32:00,4,tnc_1
171,171,39.75822748,-104.98290530000001,39.7531411,-104.9823923,1970-01-01 01:33:00,3,tnc_1
172,172,39.75226624,-104.9862395,39.75332817,-104.98826650000001,1970-01-01 01:34:00,1,tnc_1
173,173,39.74558347,-104.98911670000001,39.74220419,-104.99002340000001,1970-01-01 01:34:00,3,tnc_2
174,174,39.74903801,-104.98927330000001,39.75872463,-104.9737402,1970-01-01 01:36:00,2,tnc_2
175,175,39.76498724,-104.97465940000001,39.75165671,-104.9905935,1970-01-01 01:36:00,4,tnc_1
176,176,39.74501632,-104.9843564,39.76232977,-104.97602340000002,1970-01-01 01:38:00,1,tnc_2
177,177,39.74706788,-104.9809159,39.75070949,-104.98694640000002,1970-01-01 01:39:00,3,tnc_1
178,178,39.740236700000004,-104.9752365,39.74262662,-104.9797963,1970-01-01 01:40:00,3,tnc_2
179,179,39.76278527,-104.97597340000002,39.74141076,-104.9820732,1970-01-01 01:41:00,1,tnc_2
180,180,39.74243656,-104.98035300000001,39.75280014,-104.98082209999998,1970-01-01 01:41:00,2,tnc_2
181,181,39.74607507,-104.99281370000001,39.7422101,-104.9771629,1970-01-01 01:41:00,3,tnc_2
182,182,39.75317413,-104.99257050000001,39.75709004,-104.9798148,1970-01-01 01:42:00,2,tnc_1
183,183,39.74824156,-104.98775320000001,39.752875599999996,-104.9818856,1970-01-01 01:43:00,3,tnc_1
184,184,39.74095786,-104.97569299999999,39.76358178,-104.9774936,1970-01-01 01:44:00,4,tnc_2
185,185,39.74335033,-104.9738226,39.75343958,-104.99307730000001,1970-01-01 01:45:00,3,tnc_1
186,186,39.7408797,-104.9810598,39.74000474,-104.98490670000001,1970-01-01 01:46:00,2,tnc_1
187,187,39.747405799999996,-104.98891670000002,39.7433055,-104.98936670000002,1970-01-01 01:48:00,3,tnc_1
188,188,39.76426373,-104.98063429999999,39.74004666,-104.9757932,1970-01-01 01:49:00,3,tnc_1
189,189,39.74668473,-104.98846,39.76316526,-104.97485970000001,1970-01-01 01:49:00,2,tnc_2
190,190,39.75385911,-104.98928000000001,39.76456827,-104.9784571,1970-01-01 01:50:00,3,tnc_2
191,191,39.75697253,-104.9878663,39.74717958,-104.98572639999999,1970-01-01 01:50:00,2,tnc_1
192,192,39.75804013,-104.97703090000002,39.74531798,-104.98861000000001,1970-01-01 01:51:00,3,tnc_2
193,193,39.76175976,-104.9776939,39.74604212,-104.9826362,1970-01-01 01:52:00,3,tnc_2
194,194,39.7548456,-104.9902435,39.74429208,-104.9903301,1970-01-01 01:54:00,2,tnc_2
195,195,39.75381978,-104.99196380000001,39.74756254,-104.97818229999999,1970-01-01 01:54:00,3,tnc_1
196,196,39.74752345,-104.9808659,39.75158439,-104.98309920000001,1970-01-01 01:54:00,2,tnc_1
197,197,39.74889275,-104.9742851,39.74817164,-104.9738285,1970-01-01 01:54:00,1,tnc_1
198,198,39.75473406,-104.9854327,39.74813265,-104.97651210000001,1970-01-01 01:54:00,3,tnc_2
199,199,39.74061416,-104.98055320000002,39.74984037,-104.97793200000001,1970-01-01 01:56:00,1,tnc_2
200,200,39.74027026,-104.98541329999999,39.7507905,-104.9751483,1970-01-01 01:57:00,2,tnc_1
201,201,39.74531798,-104.98861000000001,39.7417909,-104.9809598,1970-01-01 01:57:00,3,tnc_2
202,202,39.75781107,-104.98027150000001,39.754052200000004,-104.9822922,1970-01-01 01:58:00,3,tnc_1
203,203,39.75910216,-104.97905779999999,39.753825799999994,-104.9791017,1970-01-01 01:58:00,3,tnc_2
204,204,39.74835299,-104.9925637,39.74555019,-104.9789393,1970-01-01 01:59:00,3,tnc_1
205,205,39.74463616,-104.98546979999999,39.75218765,-104.991607,1970-01-01 01:59:00,1,tnc_2
206,206,39.7490346,-104.9957041,39.76384728,-104.9780004,1970-01-01 02:01:00,1,tnc_2
207,207,39.76153069,-104.98093459999998,39.76506276,-104.975723,1970-01-01 02:02:00,3,tnc_1
208,208,39.74926055,-104.9988946,39.7551896,-104.9853826,1970-01-01 02:02:00,4,tnc_2
209,209,39.74205341,-104.9878967,39.74555019,-104.9789393,1970-01-01 02:03:00,3,tnc_2
210,210,39.75215158,-104.9878598,39.74338683,-104.97756940000001,1970-01-01 02:04:00,3,tnc_1
211,211,39.74569816,-104.9874966,39.74862464,-104.9802091,1970-01-01 02:04:00,3,tnc_1
212,212,39.74342021,-104.98774660000001,39.76570824,-104.97511609999998,1970-01-01 02:04:00,3,tnc_2
213,213,39.7524955,-104.98299909999999,39.74498263,-104.9741791,1970-01-01 02:05:00,2,tnc_2
214,214,39.74231891,-104.9884034,39.76456827,-104.9784571,1970-01-01 02:05:00,1,tnc_2
215,215,39.75849566,-104.97698079999999,39.75671254,-104.9744973,1970-01-01 02:05:00,2,tnc_1
216,216,39.74820225,-104.9904368,39.74683201,-104.9970175,1970-01-01 02:06:00,4,tnc_1
217,217,39.74744798,-104.97980249999999,39.74246969,-104.9905301,1970-01-01 02:06:00,1,tnc_2
218,218,39.75165671,-104.9905935,39.75047665,-104.99661770000002,1970-01-01 02:06:00,3,tnc_2
219,219,39.74330859,-104.9829364,39.75412458,-104.98978670000001,1970-01-01 02:06:00,4,tnc_2
220,220,39.76027588,-104.98589579999998,39.75298728,-104.9866963,1970-01-01 02:06:00,1,tnc_2
221,221,39.76016415,-104.9810848,39.75989866,-104.98057800000001,1970-01-01 02:06:00,3,tnc_2
222,222,39.75386215,-104.982849,39.75268253,-104.9888733,1970-01-01 02:07:00,3,tnc_2
223,223,39.74573741,-104.98481299999999,39.74877253,-104.98876659999999,1970-01-01 02:07:00,1,tnc_1
224,224,39.74960496,-104.99403390000002,39.75242005,-104.98193559999999,1970-01-01 02:07:00,4,tnc_1
225,225,39.74774667,-104.9904868,39.76005222,-104.97627379999999,1970-01-01 02:07:00,3,tnc_2
226,226,39.75579598,-104.9874596,39.75317735,-104.98613950000001,1970-01-01 02:09:00,4,tnc_2
227,227,39.75773559,-104.97920800000001,39.75990119,-104.97414669999999,1970-01-01 02:10:00,2,tnc_1
228,228,39.75348204,-104.9839625,39.76612475,-104.97775,1970-01-01 02:11:00,2,tnc_2
229,229,39.75229892,-104.99641770000001,39.75443228,-104.98117859999998,1970-01-01 02:11:00,4,tnc_1
230,230,39.75332483,-104.99469750000002,39.74908276,-104.9737284,1970-01-01 02:12:00,3,tnc_2
231,231,39.75902668,-104.97799429999999,39.75094152,-104.97727520000001,1970-01-01 02:12:00,3,tnc_1
232,232,39.74953577,-104.98010900000001,39.7596695,-104.98381869999999,1970-01-01 02:12:00,1,tnc_2
233,233,39.75158133,-104.98953,39.76620024,-104.9788136,1970-01-01 02:12:00,1,tnc_2
234,234,39.74949664,-104.9827926,39.75925567,-104.97475359999999,1970-01-01 02:14:00,4,tnc_2
235,235,39.74152797,-104.97402290000001,39.76179618,-104.98144140000001,1970-01-01 02:14:00,3,tnc_1
236,236,39.74152797,-104.97402290000001,39.75492691,-104.97844479999999,1970-01-01 02:14:00,4,tnc_2
237,237,39.76434176,-104.9752663,39.75317413,-104.99257050000001,1970-01-01 02:15:00,3,tnc_2
238,238,39.75629074,-104.98472579999999,39.75351824,-104.98770970000001,1970-01-01 02:15:00,3,tnc_2
239,239,39.75833913,-104.98771629999999,39.7602787,-104.97946440000001,1970-01-01 02:15:00,4,tnc_2
240,240,39.76088515,-104.9815415,39.75423927,-104.9881665,1970-01-01 02:16:00,3,tnc_1
241,241,39.74785798,-104.9952973,39.74160349,-104.97508629999999,1970-01-01 02:17:00,2,tnc_2
242,242,39.76202252,-104.9846321,39.74596366,-104.9880033,1970-01-01 02:17:00,4,tnc_2
243,243,39.74870011,-104.9812725,39.75393759,-104.98391240000001,1970-01-01 02:17:00,2,tnc_2
244,244,39.74061678,-104.97412309999999,39.74156165,-104.98419990000001,1970-01-01 02:18:00,4,tnc_2
245,245,39.74171543,-104.97989640000002,39.74918524,-104.9978311,1970-01-01 02:19:00,4,tnc_1
246,246,39.74889275,-104.9742851,39.74574024,-104.9783825,1970-01-01 02:20:00,3,tnc_1
247,247,39.74023402,-104.9816666,39.75978671,-104.97576709999998,1970-01-01 02:20:00,4,tnc_1
248,248,39.76494827,-104.97734340000001,39.75180745,-104.9927205,1970-01-01 02:21:00,4,tnc_2
249,249,39.76551825,-104.9756729,39.75184336,-104.99646770000001,1970-01-01 02:22:00,2,tnc_2
250,250,39.75492097,-104.991307,39.76502377,-104.978407,1970-01-01 02:22:00,3,tnc_1
251,251,39.74421978,-104.98283629999999,39.746989500000005,-104.9862831,1970-01-01 02:23:00,4,tnc_2
252,252,39.74011939,-104.98328659999999,39.74759589,-104.98835990000002,1970-01-01 02:24:00,1,tnc_2
253,253,39.74273517,-104.9910368,39.75230236,-104.9899868,1970-01-01 02:24:00,1,tnc_1
254,254,39.74099429,-104.97943980000001,39.74019483,-104.98435,1970-01-01 02:24:00,4,tnc_1
255,255,39.74369141,-104.97539259999999,39.75807656,-104.98077830000001,1970-01-01 02:24:00,3,tnc_2
256,256,39.76232715,-104.98245490000001,39.76787119,-104.9764861,1970-01-01 02:25:00,2,tnc_1
257,257,39.74027026,-104.98541329999999,39.75651994,-104.9814852,1970-01-01 02:25:00,1,tnc_2
258,258,39.75564515,-104.98533259999999,39.74702872,-104.98359950000001,1970-01-01 02:26:00,2,tnc_1
259,259,39.75047665,-104.99661770000002,39.74418057,-104.98551979999999,1970-01-01 02:26:00,1,tnc_1
260,260,39.76551825,-104.9756729,39.74505248,-104.9881033,1970-01-01 02:27:00,4,tnc_1
261,261,39.75014226,-104.9821858,39.76213712,-104.9830117,1970-01-01 02:27:00,3,tnc_2
262,262,39.75636617,-104.9857893,39.74072875,-104.9789331,1970-01-01 02:27:00,2,tnc_1
