request_id,o_lat,o_lon,d_lat,d_lon,departure_time,passengers
94,39.75443228,-104.9811786,39.75381978,-104.9919638,1970-01-01T00:52:00,3
95,39.75173526,-104.9852261,39.75534595,-104.9746475,1970-01-01T00:52:00,4
96,39.74672688,-104.9793458,39.74698624,-104.9927137,1970-01-01T00:53:00,3
97,39.76069774,-104.9756669,39.75731909,-104.9765742,1970-01-01T00:53:00,4
98,39.76012502,-104.9837687,39.76122609,-104.9831118,1970-01-01T00:54:00,3
99,39.7477135,-104.9803092,39.75226624,-104.9862395,1970-01-01T00:55:00,3
100,39.75299018,-104.9802653,39.75739186,-104.9840689,1970-01-01T00:56:00,2
101,39.74634678,-104.9804593,39.74972294,-104.9859829,1970-01-01T00:57:00,3
102,39.74896562,-104.9817792,39.74687148,-104.9943339,1970-01-01T00:58:00,3
103,39.76498724,-104.9746594,39.75299018,-104.9802653,1970-01-01T00:58:00,4
104,39.75598604,-104.9869029,39.7594067,-104.9768807,1970-01-01T00:58:00,1
105,39.74262662,-104.9797963,39.7528333,-104.9910003,1970-01-01T01:00:00,1
106,39.75063694,-104.9794521,39.74990626,-104.9982879,1970-01-01T01:00:00,2
107,39.75936483,-104.9859959,39.75032599,-104.9944907,1970-01-01T01:00:00,3
108,39.75724358,-104.9755107,39.76377178,-104.9769368,1970-01-01T01:01:00,1
109,39.75211815,-104.9776817,39.76191073,-104.979821,1970-01-01T01:01:00,4
110,39.75021771,-104.9832493,39.74270209,-104.9808597,1970-01-01T01:01:00,4
111,39.74361327,-104.9807596,39.74236108,-104.9792896,1970-01-01T01:03:00,3
112,39.75290867,-104.9920638,39.75037142,-104.9789454,1970-01-01T01:03:00,4
113,39.75496029,-104.9886232,39.7555305,-104.9869529,1970-01-01T01:03:00,2
114,39.74752605,-104.9744353,39.75287261,-104.9883165,1970-01-01T01:03:00,1
115,39.74015558,-104.9870334,39.74433702,-104.9747859,1970-01-01T01:03:00,4
116,39.74740885,-104.982486,39.75879466,-104.9876663,1970-01-01T01:05:00,3
117,39.747255,-104.9867898,39.75002765,-104.983806,1970-01-01T01:05:00,4
118,39.76631475,-104.9771932,39.75100754,-104.9976312,1970-01-01T01:07:00,1
119,39.75777195,-104.9829554,39.75974493,-104.9848823,1970-01-01T01:07:00,1
120,39.76153069,-104.9809346,39.74285574,-104.9765561,1970-01-01T01:07:00,1
121,39.74031221,-104.9762998,39.75955488,-104.9854391,1970-01-01T01:07:00,3
122,39.75822748,-104.9829053,39.7431154,-104.9899234,1970-01-01T01:07:00,4
123,39.76213712,-104.9830117,39.75048596,-104.9773252,1970-01-01T01:10:00,1
124,39.74508853,-104.9918503,39.74778897,-104.9813726,1970-01-01T01:10:00,2
125,39.75849566,-104.9769808,39.75534043,-104.9875097,1970-01-01T01:10:00,3
126,39.74707048,-104.9744854,39.75826659,-104.9802215,1970-01-01T01:10:00,4
127,39.7501717,-104.9987946,39.76673367,-104.9733955,1970-01-01T01:11:00,3
128,39.74053869,-104.9794898,39.75549697,-104.9767745,1970-01-01T01:13:00,1
129,39.74478699,-104.9875966,39.74490456,-104.979546,1970-01-01T01:14:00,3
130,39.74076199,-104.9891101,39.74846422,-104.9973743,1970-01-01T01:14:00,2
131,39.75181357,-104.9798587,39.74729109,-104.9905368,1970-01-01T01:15:00,1
132,39.74471158,-104.9865332,39.746724,-104.9857764,1970-01-01T01:17:00,1
133,39.75378932,-104.9753545,39.75017528,-104.9923637,1970-01-01T01:18:00,3
134,39.75412765,-104.9833557,39.75332817,-104.9882665,1970-01-01T01:19:00,1
135,39.75750646,-104.9824486,39.74798162,-104.9743853,1970-01-01T01:20:00,3
136,39.76012502,-104.9837687,39.75025685,-104.9805656,1970-01-01T01:20:00,2
137,39.74646135,-104.9788392,39.75413036,-104.9769247,1970-01-01T01:20:00,4
138,39.7440297,-104.983393,39.75169269,-104.9943407,1970-01-01T01:21:00,1
139,39.76080969,-104.9804779,39.7602787,-104.9794644,1970-01-01T01:21:00,2
140,39.75750646,-104.9824486,39.74160349,-104.9750863,1970-01-01T01:21:00,4
141,39.75932857,-104.9822484,39.75412765,-104.9833557,1970-01-01T01:21:00,2
142,39.74259019,-104.9760495,39.74436745,-104.9913935,1970-01-01T01:21:00,1
143,39.74035122,-104.9736164,39.75462232,-104.9806219,1970-01-01T01:22:00,2
144,39.74851005,-104.9818292,39.75545793,-104.9794583,1970-01-01T01:22:00,4
145,39.75207908,-104.9803654,39.7428892,-104.9867333,1970-01-01T01:22:00,2
146,39.75515036,-104.9880664,39.7526432,-104.991557,1970-01-01T01:23:00,4
147,39.7438758,-104.9876966,39.76058054,-104.9837187,1970-01-01T01:24:00,3
148,39.744298,-104.9774693,39.75056145,-104.9783887,1970-01-01T01:25:00,4
149,39.75151159,-104.9756049,39.74463293,-104.9919003,1970-01-01T01:25:00,1
150,39.76832667,-104.9764361,39.76772016,-104.9743589,1970-01-01T01:25:00,1
151,39.74722151,-104.9766122,39.75993771,-104.9778941,1970-01-01T01:25:00,3
152,39.75267916,-104.9953043,39.74846772,-104.9909435,1970-01-01T01:26:00,1
153,39.75253463,-104.9803154,39.74475081,-104.9838497,1970-01-01T01:26:00,2
154,39.75435069,-104.9929773,39.74813265,-104.9765121,1970-01-01T01:27:00,4
155,39.74555019,-104.9789393,39.76369367,-104.9823048,1970-01-01T01:27:00,4
156,39.75868567,-104.976424,39.74991301,-104.9854262,1970-01-01T01:27:00,3
157,39.74539921,-104.9768125,39.74965033,-104.9784888,1970-01-01T01:28:00,4
158,39.74729701,-104.9776756,39.75473688,-104.9790016,1970-01-01T01:28:00,3
159,39.75898472,-104.9871095,39.75098052,-104.9745915,1970-01-01T01:29:00,2
160,39.74498003,-104.9806094,39.74179353,-104.9745296,1970-01-01T01:30:00,3
161,39.7421681,-104.9862766,39.75534043,-104.9875097,1970-01-01T01:30:00,2
162,39.76156975,-104.9782507,39.74433439,-104.9812162,1970-01-01T01:30:00,1
163,39.75089956,-104.9863896,39.7470616,-104.9937772,1970-01-01T01:30:00,4
164,39.74186331,-104.9884534,39.75963316,-104.9800713,1970-01-01T01:31:00,1
165,39.7602787,-104.9794644,39.75826372,-104.9866527,1970-01-01T01:31:00,4
166,39.76460727,-104.9757731,39.76293628,-104.9781005,1970-01-01T01:32:00,2
167,39.75708718,-104.986246,39.7463011,-104.996004,1970-01-01T01:32:00,3
168,39.75123712,-104.9943907,39.75390381,-104.9737343,1970-01-01T01:32:00,2
169,39.74467536,-104.9827863,39.757238,-104.9883731,1970-01-01T01:32:00,2
170,39.74664858,-104.984713,39.74942119,-104.9817291,1970-01-01T01:32:00,4
171,39.75822748,-104.9829053,39.7531411,-104.9823923,1970-01-01T01:33:00,3
172,39.75226624,-104.9862395,39.75332817,-104.9882665,1970-01-01T01:34:00,1
173,39.74558347,-104.9891167,39.74220419,-104.9900234,1970-01-01T01:34:00,3
174,39.74903801,-104.9892733,39.75872463,-104.9737402,1970-01-01T01:36:00,2
175,39.76498724,-104.9746594,39.75165671,-104.9905935,1970-01-01T01:36:00,4
176,39.74501632,-104.9843564,39.76232977,-104.9760234,1970-01-01T01:38:00,1
177,39.74706788,-104.9809159,39.75070949,-104.9869464,1970-01-01T01:39:00,3
178,39.7402367,-104.9752365,39.74262662,-104.9797963,1970-01-01T01:40:00,3
179,39.76278527,-104.9759734,39.74141076,-104.9820732,1970-01-01T01:41:00,1
180,39.74243656,-104.980353,39.75280014,-104.9808221,1970-01-01T01:41:00,2
181,39.74607507,-104.9928137,39.7422101,-104.9771629,1970-01-01T01:41:00,3
182,39.75317413,-104.9925705,39.75709004,-104.9798148,1970-01-01T01:42:00,2
183,39.74824156,-104.9877532,39.7528756,-104.9818856,1970-01-01T01:43:00,3
184,39.74095786,-104.975693,39.76358178,-104.9774936,1970-01-01T01:44:00,4
185,39.74335033,-104.9738226,39.75343958,-104.9930773,1970-01-01T01:45:00,3
186,39.7408797,-104.9810598,39.74000474,-104.9849067,1970-01-01T01:46:00,2
187,39.7474058,-104.9889167,39.7433055,-104.9893667,1970-01-01T01:48:00,3
188,39.76426373,-104.9806343,39.74004666,-104.9757932,1970-01-01T01:49:00,3
189,39.74668473,-104.98846,39.76316526,-104.9748597,1970-01-01T01:49:00,2
190,39.75385911,-104.98928,39.76456827,-104.9784571,1970-01-01T01:50:00,3
191,39.75697253,-104.9878663,39.74717958,-104.9857264,1970-01-01T01:50:00,2
192,39.75804013,-104.9770309,39.74531798,-104.98861,1970-01-01T01:51:00,3
193,39.76175976,-104.9776939,39.74604212,-104.9826362,1970-01-01T01:52:00,3
194,39.7548456,-104.9902435,39.74429208,-104.9903301,1970-01-01T01:54:00,2
195,39.75381978,-104.9919638,39.74756254,-104.9781823,1970-01-01T01:54:00,3
196,39.74752345,-104.9808659,39.75158439,-104.9830992,1970-01-01T01:54:00,2
197,39.74889275,-104.9742851,39.74817164,-104.9738285,1970-01-01T01:54:00,1
198,39.75473406,-104.9854327,39.74813265,-104.9765121,1970-01-01T01:54:00,3
199,39.74061416,-104.9805532,39.74984037,-104.977932,1970-01-01T01:56:00,1
200,39.74027026,-104.9854133,39.7507905,-104.9751483,1970-01-01T01:57:00,2
201,39.74531798,-104.98861,39.7417909,-104.9809598,1970-01-01T01:57:00,3
202,39.75781107,-104.9802715,39.7540522,-104.9822922,1970-01-01T01:58:00,3
203,39.75910216,-104.9790578,39.7538258,-104.9791017,1970-01-01T01:58:00,3
204,39.74835299,-104.9925637,39.74555019,-104.9789393,1970-01-01T01:59:00,3
205,39.74463616,-104.9854698,39.75218765,-104.991607,1970-01-01T01:59:00,1
206,39.7490346,-104.9957041,39.76384728,-104.9780004,1970-01-01T02:01:00,1
207,39.76153069,-104.9809346,39.76506276,-104.975723,1970-01-01T02:02:00,3
208,39.74926055,-104.9988946,39.7551896,-104.9853826,1970-01-01T02:02:00,4
209,39.74205341,-104.9878967,39.74555019,-104.9789393,1970-01-01T02:03:00,3
210,39.75215158,-104.9878598,39.74338683,-104.9775694,1970-01-01T02:04:00,3
211,39.74569816,-104.9874966,39.74862464,-104.9802091,1970-01-01T02:04:00,3
212,39.74342021,-104.9877466,39.76570824,-104.9751161,1970-01-01T02:04:00,3
213,39.7524955,-104.9829991,39.74498263,-104.9741791,1970-01-01T02:05:00,2
214,39.74231891,-104.9884034,39.76456827,-104.9784571,1970-01-01T02:05:00,1
215,39.75849566,-104.9769808,39.75671254,-104.9744973,1970-01-01T02:05:00,2
216,39.74820225,-104.9904368,39.74683201,-104.9970175,1970-01-01T02:06:00,4
217,39.74744798,-104.9798025,39.74246969,-104.9905301,1970-01-01T02:06:00,1
218,39.75165671,-104.9905935,39.75047665,-104.9966177,1970-01-01T02:06:00,3
219,39.74330859,-104.9829364,39.75412458,-104.9897867,1970-01-01T02:06:00,4
220,39.76027588,-104.9858958,39.75298728,-104.9866963,1970-01-01T02:06:00,1
221,39.76016415,-104.9810848,39.75989866,-104.980578,1970-01-01T02:06:00,3
222,39.75386215,-104.982849,39.75268253,-104.9888733,1970-01-01T02:07:00,3
223,39.74573741,-104.984813,39.74877253,-104.9887666,1970-01-01T02:07:00,1
224,39.74960496,-104.9940339,39.75242005,-104.9819356,1970-01-01T02:07:00,4
225,39.74774667,-104.9904868,39.76005222,-104.9762738,1970-01-01T02:07:00,3
226,39.75579598,-104.9874596,39.75317735,-104.9861395,1970-01-01T02:09:00,4
227,39.75773559,-104.979208,39.75990119,-104.9741467,1970-01-01T02:10:00,2
228,39.75348204,-104.9839625,39.76612475,-104.97775,1970-01-01T02:11:00,2
229,39.75229892,-104.9964177,39.75443228,-104.9811786,1970-01-01T02:11:00,4
230,39.75332483,-104.9946975,39.74908276,-104.9737284,1970-01-01T02:12:00,3
231,39.75902668,-104.9779943,39.75094152,-104.9772752,1970-01-01T02:12:00,3
232,39.74953577,-104.980109,39.7596695,-104.9838187,1970-01-01T02:12:00,1
233,39.75158133,-104.98953,39.76620024,-104.9788136,1970-01-01T02:12:00,1
234,39.74949664,-104.9827926,39.75925567,-104.9747536,1970-01-01T02:14:00,4
235,39.74152797,-104.9740229,39.76179618,-104.9814414,1970-01-01T02:14:00,3
236,39.74152797,-104.9740229,39.75492691,-104.9784448,1970-01-01T02:14:00,4
237,39.76434176,-104.9752663,39.75317413,-104.9925705,1970-01-01T02:15:00,3
238,39.75629074,-104.9847258,39.75351824,-104.9877097,1970-01-01T02:15:00,3
239,39.75833913,-104.9877163,39.7602787,-104.9794644,1970-01-01T02:15:00,4
240,39.76088515,-104.9815415,39.75423927,-104.9881665,1970-01-01T02:16:00,3
241,39.74785798,-104.9952973,39.74160349,-104.9750863,1970-01-01T02:17:00,2
242,39.76202252,-104.9846321,39.74596366,-104.9880033,1970-01-01T02:17:00,4
243,39.74870011,-104.9812725,39.75393759,-104.9839124,1970-01-01T02:17:00,2
244,39.74061678,-104.9741231,39.74156165,-104.9841999,1970-01-01T02:18:00,4
245,39.74171543,-104.9798964,39.74918524,-104.9978311,1970-01-01T02:19:00,4
246,39.74889275,-104.9742851,39.74574024,-104.9783825,1970-01-01T02:20:00,3
247,39.74023402,-104.9816666,39.75978671,-104.9757671,1970-01-01T02:20:00,4
248,39.76494827,-104.9773434,39.75180745,-104.9927205,1970-01-01T02:21:00,4
249,39.76551825,-104.9756729,39.75184336,-104.9964677,1970-01-01T02:22:00,2
250,39.75492097,-104.991307,39.76502377,-104.978407,1970-01-01T02:22:00,3
251,39.74421978,-104.9828363,39.7469895,-104.9862831,1970-01-01T02:23:00,4
252,39.74011939,-104.9832866,39.74759589,-104.9883599,1970-01-01T02:24:00,1
253,39.74273517,-104.9910368,39.75230236,-104.9899868,1970-01-01T02:24:00,1
254,39.74099429,-104.9794398,39.74019483,-104.98435,1970-01-01T02:24:00,4
255,39.74369141,-104.9753926,39.75807656,-104.9807783,1970-01-01T02:24:00,3
256,39.76232715,-104.9824549,39.76787119,-104.9764861,1970-01-01T02:25:00,2
257,39.74027026,-104.9854133,39.75651994,-104.9814852,1970-01-01T02:25:00,1
258,39.75564515,-104.9853326,39.74702872,-104.9835995,1970-01-01T02:26:00,2
259,39.75047665,-104.9966177,39.74418057,-104.9855198,1970-01-01T02:26:00,1
260,39.76551825,-104.9756729,39.74505248,-104.9881033,1970-01-01T02:27:00,4
261,39.75014226,-104.9821858,39.76213712,-104.9830117,1970-01-01T02:27:00,3
262,39.75636617,-104.9857893,39.74072875,-104.9789331,1970-01-01T02:27:00,2
263,39.74994575,-104.9956042,39.74687782,-104.9814727,1970-01-01T02:27:00,2
264,39.74190259,-104.9857699,39.74376692,-104.976456,1970-01-01T02:28:00,4
265,39.74273836,-104.9846065,39.74824454,-104.9813225,1970-01-01T02:28:00,2
266,39.7416732,-104.9890101,39.74497708,-104.9870399,1970-01-01T02:28:00,2
267,39.7670747,-104.9749658,39.74251468,-104.9749861,1970-01-01T02:29:00,3
268,39.74732706,-104.9942839,39.75439314,-104.9838624,1970-01-01T02:29:00,1
269,39.741718,-104.9734662,39.74361589,-104.9743293,1970-01-01T02:29:00,2
270,39.75271857,-104.9926205,39.75465863,-104.9843691,1970-01-01T02:30:00,1
271,39.747146,-104.9755488,39.74603905,-104.9890667,1970-01-01T02:31:00,2
272,39.74046035,-104.9848566,39.74782807,-104.978689,1970-01-01T02:31:00,1
273,39.752761,-104.9835058,39.75807366,-104.9872095,1970-01-01T02:31:00,4
274,39.74508853,-104.9918503,39.74274119,-104.9781762,1970-01-01T02:32:00,2
275,39.74505248,-104.9881033,39.75951565,-104.988123,1970-01-01T02:34:00,4
276,39.74144699,-104.9858199,39.74968367,-104.9886666,1970-01-01T02:35:00,2
277,39.76323816,-104.9823548,39.75826372,-104.9866527,1970-01-01T02:35:00,4
278,39.74174859,-104.9900734,39.76251718,-104.9818981,1970-01-01T02:37:00,4
279,39.75264637,-104.985126,39.74752605,-104.9744353,1970-01-01T02:38:00,4
280,39.76445374,-104.9800775,39.75177712,-104.9761116,1970-01-01T02:38:00,1
281,39.76069774,-104.9756669,39.74976215,-104.9832993,1970-01-01T02:39:00,3
282,39.7472876,-104.9969675,39.74622915,-104.98851,1970-01-01T02:39:00,1
283,39.75591347,-104.9794082,39.74987675,-104.9816791,1970-01-01T02:40:00,3
284,39.74877824,-104.9759053,39.74998518,-104.9929205,1970-01-01T02:40:00,4
285,39.75697253,-104.9878663,39.7438004,-104.9866332,1970-01-01T02:40:00,2
286,39.74251468,-104.9749861,39.7435378,-104.9796962,1970-01-01T02:40:00,3
287,39.75249245,-104.98943,39.74854309,-104.992007,1970-01-01T02:41:00,1
288,39.75648354,-104.9777379,39.74987041,-104.9945407,1970-01-01T02:41:00,3
289,39.75738877,-104.9905002,39.74440985,-104.9822796,1970-01-01T02:41:00,3
290,39.7520036,-104.9793019,39.74813265,-104.9765121,1970-01-01T02:41:00,3
291,39.76521377,-104.9778502,39.75937014,-104.9731333,1970-01-01T02:41:00,4
292,39.74949359,-104.9892233,39.75397933,-104.9747977,1970-01-01T02:41:00,3
293,39.75093222,-104.9965677,39.76244171,-104.9808345,1970-01-01T02:41:00,3
294,39.7435378,-104.9796962,39.7545859,-104.9768746,1970-01-01T02:42:00,3
295,39.74569816,-104.9874966,39.75416934,-104.974241,1970-01-01T02:42:00,1
296,39.75849566,-104.9769808,39.75887304,-104.9822985,1970-01-01T02:42:00,1
297,39.74771058,-104.9867398,39.74125983,-104.9799464,1970-01-01T02:43:00,2
298,39.74957208,-104.983856,39.75549123,-104.9896367,1970-01-01T02:44:00,3
299,39.75918015,-104.9736901,39.74270209,-104.9808597,1970-01-01T02:44:00,3
300,39.76639024,-104.9782568,39.7421346,-104.9760996,1970-01-01T02:44:00,1
301,39.74668776,-104.9820294,39.74968367,-104.9886666,1970-01-01T02:44:00,2
302,39.75227164,-104.9733778,39.75071241,-104.9805156,1970-01-01T02:45:00,3
303,39.75260713,-104.9878098,39.75192533,-104.9846693,1970-01-01T02:46:00,2
304,39.75347894,-104.9903935,39.7595186,-104.9816916,1970-01-01T02:46:00,2
305,39.74304578,-104.9759994,39.75461615,-104.993484,1970-01-01T02:46:00,3
306,39.74095786,-104.975693,39.75682453,-104.9793081,1970-01-01T02:46:00,1
307,39.74873921,-104.9785889,39.75633253,-104.9756109,1970-01-01T02:47:00,1
308,39.75826911,-104.9737902,39.74971971,-104.9924137,1970-01-01T02:47:00,2
309,39.75837835,-104.9850324,39.75670706,-104.9873596,1970-01-01T02:48:00,3
310,39.74957484,-104.9774253,39.74482908,-104.9784827,1970-01-01T02:48:00,4
311,39.74209554,-104.978783,39.75511693,-104.9778881,1970-01-01T02:49:00,4
312,39.75701456,-104.9787513,39.75560591,-104.9880164,1970-01-01T02:49:00,2
313,39.74965033,-104.9784888,39.75025064,-104.9934272,1970-01-01T02:49:00,4
314,39.74459991,-104.9817229,39.74391791,-104.9785828,1970-01-01T02:50:00,3
315,39.74684144,-104.9777257,39.756067,-104.9751041,1970-01-01T02:50:00,1
316,39.75556972,-104.9842691,39.75405485,-104.9758612,1970-01-01T02:50:00,3
317,39.75283644,-104.9845693,39.75697547,-104.9814351,1970-01-01T02:50:00,4
318,39.76388369,-104.981748,39.75811287,-104.9845256,1970-01-01T02:51:00,2
319,39.75454079,-104.9924205,39.76225169,-104.9813913,1970-01-01T02:52:00,3
320,39.74224649,-104.9809097,39.74513095,-104.9827362,1970-01-01T02:52:00,2
321,39.75530114,-104.9901935,39.76156701,-104.9846822,1970-01-01T02:52:00,1
322,39.74524258,-104.9875466,39.76274627,-104.9786573,1970-01-01T02:53:00,4
323,39.74262662,-104.9797963,39.75170161,-104.9750481,1970-01-01T02:53:00,2
324,39.74182716,-104.9847066,39.75651699,-104.9879164,1970-01-01T02:53:00,4
