vehicle_id,lat,lon,mechatronics_id,initial_soc
v40,40.76330360771973,-73.95543227510555,leaf_50,0.3
v41,40.79391186733731,-73.95956059154868,leaf_50,0.3
v42,40.72724743756279,-73.99464980554197,leaf_50,0.3
v43,40.81012131706036,-73.94493707992531,leaf_50,0.3
v44,40.708713334715874,-74.0032904706626,leaf_50,0.3
v45,40.80980309961088,-73.94356294664934,leaf_50,0.3
v46,40.767904477118954,-73.98645143639347,leaf_50,0.3
v47,40.70653597568378,-74.00940729730007,leaf_50,0.3
v48,40.770728571222804,-73.9860815110027,leaf_50,0.3
v49,40.76124533081232,-73.99379219074838,leaf_50,0.3
v50,40.79318367707754,-73.95131992693413,leaf_50,0.3
v51,40.7399388451376,-73.98101959702755,leaf_50,0.3
v52,40.76651494038658,-73.97308300027636,leaf_50,0.3
v53,40.79289066649751,-73.96687181722663,leaf_50,0.3
v54,40.857353859509374,-73.93431076029958,leaf_50,0.3
v55,40.72046412275805,-73.99956477505631,leaf_50,0.3
v56,40.72636083376974,-73.9983569014522,leaf_50,0.3
v57,40.711277936482446,-73.98230009458496,leaf_50,0.3
v58,40.81181789936745,-73.95073751046786,leaf_50,0.3
v59,40.70904230592411,-74.00903293665782,leaf_50,0.3
v60,40.76190364126136,-73.9567575928464,leaf_50,0.3
v61,40.75107587296737,-73.98131771566128,leaf_50,0.3
v62,40.781198704270544,-73.97008328662638,leaf_50,0.3
v63,40.7194737042917,-73.97780671266507,leaf_50,0.3
v64,40.781347438584966,-73.94493942559531,leaf_50,0.3
v65,40.715195416183285,-73.99922586176903,leaf_50,0.3
v66,40.83514194304997,-73.94573426617845,leaf_50,0.3
v67,40.736768344693985,-73.97656031229755,leaf_50,0.3
v68,40.77968016441213,-73.98608911509665,leaf_50,0.3
v69,40.786775759929974,-73.95563183150448,leaf_50,0.3
v70,40.74239120240123,-73.98495850220083,leaf_50,0.3
v71,40.81298870806771,-73.95340040735273,leaf_50,0.3
v72,40.80769024375703,-73.94325085697439,leaf_50,0.3
v73,40.797758039094866,-73.96108334875701,leaf_50,0.3
v74,40.866202964234304,-73.92395878148,leaf_50,0.3
v75,40.78256776345942,-73.98595257899713,leaf_50,0.3
v76,40.783469830295125,-73.95641597380816,leaf_50,0.3
v77,40.801258302690975,-73.95911372775583,leaf_50,0.3
v78,40.7246804077307,-74.00461440245627,leaf_50,0.3
v79,40.799835138759896,-73.9526314465094,leaf_50,0.3
v80,40.8568766014681,-73.92084744063756,leaf_50,0.3
v81,40.81809626983992,-73.94845463114899,leaf_50,0.3
v82,40.71382137580823,-74.01262069285741,leaf_50,0.3
v83,40.784843521189565,-73.97676897018708,leaf_50,0.3
v84,40.76836476249989,-73.97080798932048,leaf_50,0.3
v85,40.717990890075235,-73.9995606778007,leaf_50,0.3
v86,40.86795915597405,-73.92380644155398,leaf_50,0.3
v87,40.79776160819328,-73.95922220709258,leaf_50,0.3
v88,40.85431531950239,-73.92781660975152,leaf_50,0.3
v89,40.78959870218689,-73.95099466847012,leaf_50,0.3
v90,40.71923129116246,-74.0094746555968,leaf_50,0.3
v91,40.78546363088441,-73.94470383692016,leaf_50,0.3
v92,40.78792658531831,-73.9699451586252,leaf_50,0.3
v93,40.73504816197732,-74.00195584564746,leaf_50,0.3
v94,40.76134893890318,-73.98026523199282,leaf_50,0.3
v95,40.714668838039806,-73.9876763754268,leaf_50,0.3
v96,40.853703251686376,-73.94100005125722,leaf_50,0.3
v97,40.799816859401176,-73.94348646122457,leaf_50,0.3
v98,40.74898675043305,-74.00323703666935,leaf_50,0.3
v99,40.86798145924259,-73.92179318002522,leaf_50,0.3
v100,40.80524850537389,-73.9598801206418,leaf_50,0.3
v101,40.750160474575765,-73.98524416163859,leaf_50,0.3
v102,40.80163278605668,-73.96643653124468,leaf_50,0.3
v103,40.71279133959723,-73.97818198801704,leaf_50,0.3
v104,40.789864542917016,-73.93899624104878,leaf_50,0.3
v105,40.746176609169595,-73.97177367017558,leaf_50,0.3
v106,40.789992809280676,-73.95990247897264,leaf_50,0.3
v107,40.79574152953843,-73.95343566106027,leaf_50,0.3
v108,40.77350868763237,-73.97505331538696,leaf_50,0.3
v109,40.871928579321,-73.9143735214304,leaf_50,0.3
v110,40.71305048849876,-73.99110442454993,leaf_50,0.3
v111,40.755995240285586,-74.00005703723608,leaf_50,0.3
v112,40.73973890951576,-73.98385647049463,leaf_50,0.3
v113,40.86994540482248,-73.92371285191876,leaf_50,0.3
v114,40.7104866741996,-73.99785546203448,leaf_50,0.3
v115,40.755158090637735,-74.00107861962032,leaf_50,0.3
v116,40.860106718875336,-73.92828681338182,leaf_50,0.3
v117,40.71301216660473,-73.98654524325129,leaf_50,0.3
v118,40.716673351261534,-73.99047360432616,leaf_50,0.3
v119,40.73206644875518,-73.99227598749009,leaf_50,0.3
v120,40.82340055788464,-73.94742108988103,leaf_50,0.3
v121,40.713649798823006,-73.99854759607932,leaf_50,0.3
v122,40.75794158744069,-73.96738231549374,leaf_50,0.3
v123,40.79507074551965,-73.96811185207372,leaf_50,0.3
v124,40.762210040408384,-73.98320734376918,leaf_50,0.3
v125,40.760296944008076,-73.99009754296901,leaf_50,0.3
v126,40.784196719590376,-73.96612238598377,leaf_50,0.3
v127,40.73872266907355,-73.9838166870555,leaf_50,0.3
v128,40.77562728199597,-73.96479118112707,leaf_50,0.3
v129,40.714656335042484,-73.99808226115516,leaf_50,0.3
v130,40.747593934188274,-73.97495470030809,leaf_50,0.3
v131,40.75397606405246,-73.99890394152008,leaf_50,0.3
v132,40.77998055640372,-73.98038790555663,leaf_50,0.3
v133,40.81888477768128,-73.95850154109779,leaf_50,0.3
v134,40.78709245047223,-73.9760136886599,leaf_50,0.3
v135,40.75507801805575,-74.00232355966249,leaf_50,0.3
v136,40.73803122455547,-74.00816858189991,leaf_50,0.3
v137,40.78576975749035,-73.94305461400533,leaf_50,0.3
v138,40.74292707115835,-74.00413903193993,leaf_50,0.3
v139,40.74163814709552,-74.00873589948323,leaf_50,0.3
v140,40.77357981997833,-73.95516676435916,leaf_50,0.3
v141,40.80033767123582,-73.97100855189588,leaf_50,0.3
v142,40.720749333397556,-73.98392393296369,leaf_50,0.3
v143,40.75330080775513,-74.00106138288061,leaf_50,0.3
v144,40.7333866036167,-74.00552671572969,leaf_50,0.3
v145,40.752506598652054,-73.98114277396093,leaf_50,0.3
v146,40.744393670864035,-73.99810148289862,leaf_50,0.3
v147,40.71519225084704,-74.01631038024713,leaf_50,0.3
v148,40.80631174710535,-73.93417754201397,leaf_50,0.3
v149,40.84222817984574,-73.93168984642706,leaf_50,0.3
v150,40.80734091063907,-73.96757010894271,leaf_50,0.3
v151,40.81859959641818,-73.95474133202521,leaf_50,0.3
v152,40.725059175458185,-74.00485391243954,leaf_50,0.3
v153,40.8184673522115,-73.93770265384089,leaf_50,0.3
v154,40.7331130497794,-73.98521261439015,leaf_50,0.3
v155,40.74292286159239,-74.00797581296399,leaf_50,0.3
v156,40.760062116751065,-73.95902688217275,leaf_50,0.3
v157,40.81292532649662,-73.95577216120928,leaf_50,0.3
v158,40.803057307811926,-73.94489113359195,leaf_50,0.3
v159,40.73641480670619,-73.99760582323823,leaf_50,0.3
v160,40.73562720781566,-73.9945369026233,leaf_50,0.3
v161,40.77850412832004,-73.9641846869102,leaf_50,0.3
v162,40.84049106728618,-73.94247619652408,leaf_50,0.3
v163,40.77082618555028,-73.99045510291633,leaf_50,0.3
v164,40.764343050527415,-73.97472112675803,leaf_50,0.3
v165,40.78465905274371,-73.94595927501162,leaf_50,0.3
v166,40.748598818882435,-73.97398929723445,leaf_50,0.3
v167,40.72836695163152,-74.00732999174468,leaf_50,0.3
v168,40.79614270853617,-73.9404165520431,leaf_50,0.3
v169,40.77035490949323,-73.96675295045212,leaf_50,0.3
v170,40.79674099462059,-73.95153174194718,leaf_50,0.3
v171,40.8434660477446,-73.94232131302257,leaf_50,0.3
v172,40.806629732956324,-73.93875615868583,leaf_50,0.3
v173,40.80036951485556,-73.96465105142354,leaf_50,0.3
v174,40.832552106702,-73.95142282314146,leaf_50,0.3
v175,40.80873026564379,-73.9493755343428,leaf_50,0.3
v176,40.801567941712044,-73.9295432125302,leaf_50,0.3
v177,40.71512944176311,-73.99598095798719,leaf_50,0.3
v178,40.7561948970809,-73.98214816856135,leaf_50,0.3
v179,40.869027804227116,-73.9140201882702,leaf_50,0.3
v180,40.81730902183152,-73.96117125964912,leaf_50,0.3
v181,40.79993606348625,-73.9693064401462,leaf_50,0.3
v182,40.797896662561506,-73.96368077560449,leaf_50,0.3
v183,40.72516925159026,-73.98745215981093,leaf_50,0.3
v184,40.84775312519574,-73.94564299325121,leaf_50,0.3
v185,40.84363099025999,-73.94250268271276,leaf_50,0.3
v186,40.77446367269717,-73.95872800963639,leaf_50,0.3
v187,40.76420304203939,-73.97877268633182,leaf_50,0.3
v188,40.86959908459738,-73.92630189548676,leaf_50,0.3
v189,40.793235471038265,-73.96034009397097,leaf_50,0.3
v190,40.78748679008175,-73.97654737300384,leaf_50,0.3
v191,40.81767385191389,-73.93737242696135,leaf_50,0.3
v192,40.71704086330294,-74.00729259123584,leaf_50,0.3
v193,40.83904473557798,-73.93970150328965,leaf_50,0.3
v194,40.73327725593885,-73.98683456468379,leaf_50,0.3
v195,40.78406579308744,-73.98044769192802,leaf_50,0.3
v196,40.754829785673664,-73.98303082341464,leaf_50,0.3
v197,40.72500544457363,-73.9952038898712,leaf_50,0.3
v198,40.75815490629364,-73.97921678295418,leaf_50,0.3
v199,40.80094780951871,-73.95572872263398,leaf_50,0.3
