vehicle_id,lat,lon,powertrain_id,powercurve_id,capacity,ideal_energy_limit,max_charge_acceptance,initial_soc
v63,-73.95847737956306,40.77360600850929,leaf,leaf,50,40,50,0.3
v64,-73.9409954852349,40.84947076972276,leaf,leaf,50,40,50,0.3
v65,-73.95567575962245,40.786996287798516,leaf,leaf,50,40,50,0.3
v66,-74.00590447986238,40.73333926019834,leaf,leaf,50,40,50,0.3
v67,-73.9407080515585,40.81558738524461,leaf,leaf,50,40,50,0.3
v68,-73.98789850683467,40.776853159426835,leaf,leaf,50,40,50,0.3
v69,-73.97003964543282,40.789248333511786,leaf,leaf,50,40,50,0.3
v70,-73.993644637791,40.71894080146551,leaf,leaf,50,40,50,0.3
v71,-73.97754581050158,40.74597421032767,leaf,leaf,50,40,50,0.3
v72,-73.98406978039759,40.71653901784226,leaf,leaf,50,40,50,0.3
v73,-73.98499547708663,40.76339811612228,leaf,leaf,50,40,50,0.3
v74,-73.95758297464565,40.81709884914038,leaf,leaf,50,40,50,0.3
v75,-73.93724207329676,40.82455765601107,leaf,leaf,50,40,50,0.3
v76,-73.98259520729462,40.78821688321004,leaf,leaf,50,40,50,0.3
v77,-73.94290162157661,40.78656161580236,leaf,leaf,50,40,50,0.3
v78,-73.93917485318148,40.802516686434544,leaf,leaf,50,40,50,0.3
v79,-73.93097171832703,40.846879844029395,leaf,leaf,50,40,50,0.3
v80,-73.94471152755813,40.83634154524217,leaf,leaf,50,40,50,0.3
v81,-73.95769283967948,40.79456206472304,leaf,leaf,50,40,50,0.3
v82,-73.98997151275007,40.72367282949091,leaf,leaf,50,40,50,0.3
v83,-73.95187529008336,40.770519864465875,leaf,leaf,50,40,50,0.3
v84,-73.9881477531353,40.72321467590291,leaf,leaf,50,40,50,0.3
v85,-73.93920202245633,40.79688908421297,leaf,leaf,50,40,50,0.3
v86,-74.00864040802398,40.734029092632824,leaf,leaf,50,40,50,0.3
v87,-73.9701734387798,40.761052206539595,leaf,leaf,50,40,50,0.3
v88,-73.94179870765724,40.825728928977455,leaf,leaf,50,40,50,0.3
v89,-73.99554743850757,40.7519385185083,leaf,leaf,50,40,50,0.3
v90,-73.94236241371974,40.849824335656336,leaf,leaf,50,40,50,0.3
v91,-73.93518468433219,40.82543724290902,leaf,leaf,50,40,50,0.3
v92,-74.0078183804959,40.71401086813556,leaf,leaf,50,40,50,0.3
v93,-73.9723994956237,40.772910152639675,leaf,leaf,50,40,50,0.3
v94,-73.9678997000708,40.80704872159842,leaf,leaf,50,40,50,0.3
v95,-73.96332822485914,40.80869903204569,leaf,leaf,50,40,50,0.3
v96,-73.94203350602578,40.82438045554036,leaf,leaf,50,40,50,0.3
v97,-73.9966674561986,40.7564640150279,leaf,leaf,50,40,50,0.3
v98,-73.9219663447001,40.86847310288729,leaf,leaf,50,40,50,0.3
v99,-73.95367176147003,40.776615729082486,leaf,leaf,50,40,50,0.3
v100,-73.97754581050158,40.74597421032767,leaf,leaf,50,40,50,0.3
v101,-73.98101037798044,40.736961204967585,leaf,leaf,50,40,50,0.3
v102,-73.9963548432017,40.72527721297142,leaf,leaf,50,40,50,0.3
v103,-73.95110476689554,40.788651289657814,leaf,leaf,50,40,50,0.3
v104,-74.00784375001,40.70835685552188,leaf,leaf,50,40,50,0.3
v105,-73.94688055067373,40.81294299613808,leaf,leaf,50,40,50,0.3
v106,-73.94754337699379,40.81734103376007,leaf,leaf,50,40,50,0.3
v107,-73.95295467011701,40.783483152798574,leaf,leaf,50,40,50,0.3
v108,-73.93508729230292,40.798655699822675,leaf,leaf,50,40,50,0.3
v109,-73.95553471602715,40.76862813767808,leaf,leaf,50,40,50,0.3
v110,-73.94258310598342,40.8512902710495,leaf,leaf,50,40,50,0.3
v111,-73.94739111584765,40.8017989459858,leaf,leaf,50,40,50,0.3
v112,-73.95421329458384,40.80636382170135,leaf,leaf,50,40,50,0.3
v113,-73.99358051084569,40.73306225679085,leaf,leaf,50,40,50,0.3
v114,-73.98563257491487,40.77345037273681,leaf,leaf,50,40,50,0.3
v115,-73.9968108056003,40.72539186217208,leaf,leaf,50,40,50,0.3
v116,-73.94558187561177,40.79851801012204,leaf,leaf,50,40,50,0.3
v117,-73.98213069271141,40.74148154588063,leaf,leaf,50,40,50,0.3
v118,-73.99157371203434,40.72266183206189,leaf,leaf,50,40,50,0.3
v119,-73.96636610881272,40.79395565583498,leaf,leaf,50,40,50,0.3
v120,-73.97979905483665,40.75219301669513,leaf,leaf,50,40,50,0.3
v121,-73.9536850805203,40.77379910184069,leaf,leaf,50,40,50,0.3
v122,-73.95751228305616,40.78464366837144,leaf,leaf,50,40,50,0.3
v123,-73.96781453622248,40.77739034326509,leaf,leaf,50,40,50,0.3
v124,-73.99858300607121,40.737151159816214,leaf,leaf,50,40,50,0.3
v125,-73.94726684909949,40.82713535967893,leaf,leaf,50,40,50,0.3
v126,-73.98085293293846,40.721383134671115,leaf,leaf,50,40,50,0.3
v127,-73.99566448689309,40.72651758553115,leaf,leaf,50,40,50,0.3
v128,-74.00853410038836,40.70711463821744,leaf,leaf,50,40,50,0.3
v129,-73.94353706067614,40.843083508864844,leaf,leaf,50,40,50,0.3
v130,-73.97443206678675,40.728244390600416,leaf,leaf,50,40,50,0.3
v131,-73.94283229410705,40.847128141352954,leaf,leaf,50,40,50,0.3
v132,-74.00097835812836,40.7122955926232,leaf,leaf,50,40,50,0.3
v133,-73.96452935670612,40.79630845936701,leaf,leaf,50,40,50,0.3
v134,-73.95648585244297,40.76040770473228,leaf,leaf,50,40,50,0.3
v135,-73.94773649368189,40.82443746947522,leaf,leaf,50,40,50,0.3
v136,-73.95593722942405,40.780011941480076,leaf,leaf,50,40,50,0.3
v137,-73.94538798242216,40.83792510102337,leaf,leaf,50,40,50,0.3
v138,-73.9534257464581,40.82731069687393,leaf,leaf,50,40,50,0.3
v139,-73.93989185342738,40.842142298750524,leaf,leaf,50,40,50,0.3
v140,-73.982428087703,40.775460613604,leaf,leaf,50,40,50,0.3
v141,-73.91557429576005,40.86962722469697,leaf,leaf,50,40,50,0.3
v142,-73.9792253560612,40.728036923315045,leaf,leaf,50,40,50,0.3
v143,-73.96687605816997,40.78279643095479,leaf,leaf,50,40,50,0.3
v144,-73.93587510961981,40.82420640744261,leaf,leaf,50,40,50,0.3
v145,-74.00031492330888,40.75738869223633,leaf,leaf,50,40,50,0.3
v146,-73.93463161426709,40.79853937843368,leaf,leaf,50,40,50,0.3
v147,-73.99993786219447,40.740321558516854,leaf,leaf,50,40,50,0.3
v148,-73.97215265045317,40.72767162390652,leaf,leaf,50,40,50,0.3
v149,-73.97686850258562,40.74439101102642,leaf,leaf,50,40,50,0.3
v150,-73.92813813363614,40.86585326728664,leaf,leaf,50,40,50,0.3
v151,-73.98538658178582,40.728173244472835,leaf,leaf,50,40,50,0.3
v152,-73.92867951036864,40.84910297074188,leaf,leaf,50,40,50,0.3
v153,-73.97956455452214,40.753546121287165,leaf,leaf,50,40,50,0.3
v154,-73.95853034993368,40.76233576084693,leaf,leaf,50,40,50,0.3
v155,-73.97803681215576,40.78705344845189,leaf,leaf,50,40,50,0.3
v156,-73.97996645428161,40.71551058608395,leaf,leaf,50,40,50,0.3
v157,-73.94943501687551,40.803731118688084,leaf,leaf,50,40,50,0.3
v158,-73.9555081623707,40.774262122162725,leaf,leaf,50,40,50,0.3
v159,-73.937101227575,40.8526888530908,leaf,leaf,50,40,50,0.3
v160,-73.94801290685383,40.8146427313065,leaf,leaf,50,40,50,0.3
v161,-73.95762444917362,40.80864774517209,leaf,leaf,50,40,50,0.3
v162,-73.95692014971073,40.812697972804244,leaf,leaf,50,40,50,0.3
v163,-73.961270424787,40.809582238486655,leaf,leaf,50,40,50,0.3
v164,-73.93762736494665,40.79226172131515,leaf,leaf,50,40,50,0.3
v165,-73.95968218727793,40.80776462024382,leaf,leaf,50,40,50,0.3
v166,-73.97319550430804,40.749111580044016,leaf,leaf,50,40,50,0.3
v167,-73.99484375532096,40.7560018389952,leaf,leaf,50,40,50,0.3
v168,-73.9198802332255,40.874965355841155,leaf,leaf,50,40,50,0.3
v169,-73.94008420640033,40.84923509350504,leaf,leaf,50,40,50,0.3
v170,-73.94117751265966,40.812890205424736,leaf,leaf,50,40,50,0.3
v171,-73.97622995843315,40.73434488751117,leaf,leaf,50,40,50,0.3
v172,-73.97845756741766,40.746204442772964,leaf,leaf,50,40,50,0.3
v173,-73.96405992964692,40.799010318104514,leaf,leaf,50,40,50,0.3
v174,-73.93345844945341,40.80528047870214,leaf,leaf,50,40,50,0.3
v175,-73.97397481321468,40.77754616207491,leaf,leaf,50,40,50,0.3
v176,-73.98649419969917,40.73551725765675,leaf,leaf,50,40,50,0.3
v177,-73.96059368849097,40.80799818221961,leaf,leaf,50,40,50,0.3
v178,-73.99869923139214,40.76122152338029,leaf,leaf,50,40,50,0.3
v179,-73.99155903680162,40.77495855879527,leaf,leaf,50,40,50,0.3
v180,-73.94660423072636,40.82273709284349,leaf,leaf,50,40,50,0.3
v181,-73.96400000594622,40.76372157851709,leaf,leaf,50,40,50,0.3
v182,-73.92957650014837,40.85215011348125,leaf,leaf,50,40,50,0.3
v183,-73.97609749308577,40.71312918855821,leaf,leaf,50,40,50,0.3
v184,-73.92638733226829,40.85132542891499,leaf,leaf,50,40,50,0.3
v185,-73.98695011843692,40.73563213228988,leaf,leaf,50,40,50,0.3
v186,-73.96079614583775,40.76573107569335,leaf,leaf,50,40,50,0.3
v187,-73.93922904517387,40.79126138098497,leaf,leaf,50,40,50,0.3
v188,-73.94856442080331,40.79505147055128,leaf,leaf,50,40,50,0.3
v189,-73.94834333147858,40.793585558837385,leaf,leaf,50,40,50,0.3
v190,-73.94982188706159,40.81792592479319,leaf,leaf,50,40,50,0.3
v191,-73.96444259035151,40.76665577137899,leaf,leaf,50,40,50,0.3
v192,-73.97406788776992,40.75780346459721,leaf,leaf,50,40,50,0.3
v193,-73.99269437406657,40.727184387826384,leaf,leaf,50,40,50,0.3
v194,-74.0085467162168,40.70428745817332,leaf,leaf,50,40,50,0.3
v195,-74.00194378007228,40.75072942373025,leaf,leaf,50,40,50,0.3
v196,-74.01766748639496,40.70657127018567,leaf,leaf,50,40,50,0.3
v197,-74.00180067952282,40.73230496658646,leaf,leaf,50,40,50,0.3
v198,-73.97587810966448,40.7610860200526,leaf,leaf,50,40,50,0.3
v199,-73.95151988106726,40.797215732755504,leaf,leaf,50,40,50,0.3
